country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,overall_event_correlation_score,detailed_event_correlation_scores,country_a_id_fk,event_correlation_count,similar_event_year_a,similar_raw_event,similar_event_year_b
19,2007,2007,13,7,0.9639814285714285,1,3.9783888571428574,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
19,2007,2007,17,5,0.9795619999999999,1,3.7877372,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
19,2007,2007,14,6,0.97006,1,3.782036,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
226,2007,2007,17,5,0.9645360000000001,1,3.7787216000000003,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
19,2007,2007,16,5,0.978768,1,3.6872608,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
226,2007,2007,16,5,0.971036,1,3.6826216,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
226,2007,2008,16,5,0.9622040000000001,1,3.6773224,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
22,2007,2007,16,5,0.9466340000000001,1,3.6679804000000003,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
134,2007,2008,16,5,0.942456,1,3.6654736,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
9,2007,2008,16,5,0.9418240000000001,1,3.6650944,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
19,2007,2007,15,5,0.979374,1,3.5876244,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
226,2007,2007,15,5,0.973818,1,3.5842907999999998,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
226,2007,2008,15,5,0.967398,1,3.5804388,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
22,2007,2007,15,5,0.953762,1,3.5722572,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
226,2007,2009,15,5,0.949588,1,3.5697528,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
234,2007,2009,15,5,0.94076,1,3.564456,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Sovereignty']",0.0,,16,0,,,
134,2007,2009,15,5,0.93384,1,3.560304,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
226,2007,2007,14,5,0.9771599999999999,1,3.4862960000000003,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
226,2007,2008,14,5,0.9720380000000001,1,3.4832228000000005,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
22,2007,2007,17,4,0.9593725,1,3.4756235,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
22,2007,2007,14,5,0.958588,1,3.4751528000000005,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
226,2007,2009,14,5,0.957058,1,3.4742348000000005,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
9,2007,2007,17,4,0.95182,1,3.4710920000000005,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
2,2007,2007,17,4,0.9491974999999999,1,3.4695185000000004,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
198,2007,2007,17,4,0.94687,1,3.468122,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
120,2007,2007,17,4,0.9467375,1,3.4680425,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
134,2007,2007,17,4,0.9467225,1,3.4680335,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
53,2007,2007,17,4,0.946005,1,3.4676030000000004,"['Human Rights Development', 'Finance Economy Sector', 'Political State Sector', 'Sovereignty']",0.0,,16,0,,,
234,2007,2009,14,5,0.945362,1,3.4672172000000003,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Sovereignty']",0.0,,16,0,,,
127,2007,2007,17,4,0.9431125,1,3.4658675000000003,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
19,2007,2009,14,5,0.9429700000000001,1,3.4657820000000004,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
48,2007,2008,14,5,0.9376260000000001,1,3.4625756000000005,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
54,2007,2006,14,5,0.9341380000000001,1,3.4604828000000003,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,16,0,,,
48,2007,2006,17,4,0.9324075000000001,1,3.4594445000000005,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
56,2007,2007,17,4,0.9278825,1,3.4567295000000002,"['Social Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
226,2007,2007,13,5,0.9763360000000001,1,3.3858015999999997,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
22,2007,2007,13,5,0.970978,1,3.3825868,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
226,2007,2008,13,5,0.966888,1,3.3801327999999997,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
19,2007,2008,16,4,0.9658325,1,3.3794994999999997,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
238,2007,2008,16,4,0.9554775,1,3.3732865,"['Human Rights Development', 'Finance Economy Sector', 'Political State Sector', 'Sovereignty']",0.0,,16,0,,,
226,2007,2009,13,5,0.954538,1,3.3727228,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
192,2007,2008,16,4,0.95219,1,3.371314,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
54,2007,2008,16,4,0.9508225,1,3.3704935,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Sovereignty']",0.0,,16,0,,,
198,2007,2007,13,5,0.9489699999999999,1,3.369382,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
81,2007,2008,16,4,0.94886,1,3.369316,"['Human Rights Development', 'Finance Economy Sector', 'Political State Sector', 'Sovereignty']",0.0,,16,0,,,
53,2007,2007,16,4,0.94875,1,3.3692499999999996,"['Human Rights Development', 'Finance Economy Sector', 'Political State Sector', 'Sovereignty']",0.0,,16,0,,,
198,2007,2007,16,4,0.94778,1,3.3686679999999996,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
198,2007,2008,13,5,0.947072,1,3.3682431999999998,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
34,2007,2008,16,4,0.947065,1,3.368239,"['Human Rights Development', 'Finance Economy Sector', 'Political State Sector', 'Sovereignty']",0.0,,16,0,,,
192,2007,2008,13,5,0.947048,1,3.3682288,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
234,2007,2009,13,5,0.946106,1,3.3676635999999998,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Sovereignty']",0.0,,16,0,,,
54,2007,2007,13,5,0.945612,1,3.3673672,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Sovereignty']",0.0,,16,0,,,
19,2007,2009,13,5,0.944806,1,3.3668836,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
34,2007,2007,16,4,0.9441325,1,3.3664794999999996,"['Human Rights Development', 'Finance Economy Sector', 'Political State Sector', 'Sovereignty']",0.0,,16,0,,,
2,2007,2008,16,4,0.943775,1,3.366265,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
48,2007,2008,13,5,0.943452,1,3.3660712,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
234,2007,2008,16,4,0.9432825,1,3.3659695,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Sovereignty']",0.0,,16,0,,,
120,2007,2007,16,4,0.9428475000000001,1,3.3657084999999998,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
127,2007,2007,16,4,0.9414925,1,3.3648955,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
2,2007,2007,16,4,0.9413675,1,3.3648204999999995,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
54,2007,2007,16,4,0.94086,1,3.364516,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Sovereignty']",0.0,,16,0,,,
99,2007,2009,13,5,0.940184,1,3.3641104,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector', 'Sovereignty', 'Political State Sector']",0.0,,16,0,,,
48,2007,2008,16,4,0.93875,1,3.36325,"['Social Sector', 'Finance Economy Sector', 'Political State Sector', 'Sovereignty']",0.0,,16,0,,,
163,2007,2008,16,4,0.9356025,1,3.3613614999999997,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
54,2007,2006,13,5,0.9339980000000001,1,3.3603988,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Sovereignty']",0.0,,16,0,,,
48,2007,2006,16,4,0.9331324999999999,1,3.3598795,"['Social Sector', 'Finance Economy Sector', 'Human Rights Development', 'Political State Sector']",0.0,,16,0,,,
54,2007,2006,16,4,0.9326175,1,3.3595705,"['Social Sector', 'Human Rights Development']",0.0,,16,0,,,
