country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,overall_event_correlation_score,detailed_event_correlation_scores,country_a_id_fk,event_correlation_count,similar_event_year_a,similar_raw_event,similar_event_year_b
196,1990,1990,31,2,0.9451278571428572,2,4.2670767142857144,['Unknown'],0.0,,39,0,,,
223,1990,1990,31,2,0.9415385714285714,2,4.264923142857143,['Unknown'],0.0,,39,0,,,
196,1990,1990,29,2,0.9389742857142858,2,4.063384571428572,['Unknown'],0.0,,39,0,,,
35,1990,1990,29,2,0.9085825806451614,2,4.045149548387097,['Unknown'],0.0,,39,0,,,
140,1993,1993,28,2,0.9694499999999999,1,3.9816700000000003,['Trade Sector'],0.0,,39,0,,,
52,1993,1993,28,2,0.9660200000000001,1,3.9796120000000004,['Trade Sector'],0.0,,39,0,,,
153,1993,1993,28,2,0.9610799999999999,1,3.9766480000000004,['Trade Sector'],0.0,,39,0,,,
140,1993,1992,28,2,0.960175,1,3.9761050000000004,['Trade Sector'],0.0,,39,0,,,
176,1993,1993,28,2,0.960045,1,3.976027,['Trade Sector'],0.0,,39,0,,,
13,1993,1992,28,2,0.959825,1,3.9758950000000004,['Trade Sector'],0.0,,39,0,,,
81,1993,1993,28,2,0.9575899999999999,1,3.9745540000000004,['Trade Sector'],0.0,,39,0,,,
127,1993,1993,28,2,0.95726,1,3.974356,['Trade Sector'],0.0,,39,0,,,
216,1993,1993,28,2,0.9568000000000001,1,3.9740800000000003,['Trade Sector'],0.0,,39,0,,,
13,1993,1991,28,2,0.9563349999999999,1,3.9738010000000004,['Trade Sector'],0.0,,39,0,,,
216,1993,1992,28,2,0.9553750000000001,1,3.9732250000000002,['Trade Sector'],0.0,,39,0,,,
208,1993,1990,28,2,0.9551149999999999,1,3.973069,['Trade Sector'],0.0,,39,0,,,
21,1993,1993,28,2,0.955095,1,3.9730570000000003,['Trade Sector'],0.0,,39,0,,,
200,1993,1992,28,2,0.955085,1,3.9730510000000003,['Trade Sector'],0.0,,39,0,,,
52,1993,1992,28,2,0.953885,1,3.9723310000000005,['Trade Sector'],0.0,,39,0,,,
127,1993,1995,28,2,0.9535899999999999,1,3.972154,['Trade Sector'],0.0,,39,0,,,
52,1993,1991,28,2,0.953425,1,3.972055,['Trade Sector'],0.0,,39,0,,,
13,1993,1990,28,2,0.953065,1,3.971839,['Trade Sector'],0.0,,39,0,,,
200,1993,1990,28,2,0.95298,1,3.971788,['Trade Sector'],0.0,,39,0,,,
208,1993,1991,28,2,0.95266,1,3.9715960000000003,['Trade Sector'],0.0,,39,0,,,
216,1993,1990,28,2,0.95238,1,3.9714280000000004,['Trade Sector'],0.0,,39,0,,,
228,1993,1991,28,2,0.951945,1,3.9711670000000003,['Trade Sector'],0.0,,39,0,,,
13,1993,1993,28,2,0.95191,1,3.9711460000000005,['Trade Sector'],0.0,,39,0,,,
200,1993,1993,28,2,0.9515100000000001,1,3.9709060000000003,['Trade Sector'],0.0,,39,0,,,
97,1993,1990,28,2,0.9514149999999999,1,3.9708490000000003,['Trade Sector'],0.0,,39,0,,,
216,1993,1991,28,2,0.951315,1,3.9707890000000003,['Trade Sector'],0.0,,39,0,,,
200,1993,1991,28,2,0.9513,1,3.9707800000000004,['Trade Sector'],0.0,,39,0,,,
228,1993,1992,28,2,0.950455,1,3.9702730000000006,['Trade Sector'],0.0,,39,0,,,
74,1993,1993,28,2,0.950135,1,3.9700810000000004,['Trade Sector'],0.0,,39,0,,,
228,1993,1993,28,2,0.95004,1,3.9700240000000004,['Trade Sector'],0.0,,39,0,,,
57,1993,1993,28,2,0.950035,1,3.9700210000000005,['Trade Sector'],0.0,,39,0,,,
176,1993,1992,28,2,0.94996,1,3.9699760000000004,['Trade Sector'],0.0,,39,0,,,
208,1993,1992,28,2,0.94973,1,3.969838,['Trade Sector'],0.0,,39,0,,,
106,1993,1993,28,2,0.9495,1,3.9697000000000005,['Trade Sector'],0.0,,39,0,,,
153,1993,1995,28,2,0.949435,1,3.9696610000000003,['Trade Sector'],0.0,,39,0,,,
153,1993,1994,28,2,0.948875,1,3.9693250000000004,['Trade Sector'],0.0,,39,0,,,
215,1993,1993,28,2,0.948695,1,3.9692170000000004,['Trade Sector'],0.0,,39,0,,,
156,1993,1993,28,2,0.948245,1,3.9689470000000004,['Trade Sector'],0.0,,39,0,,,
153,1993,1992,28,2,0.948175,1,3.9689050000000003,['Trade Sector'],0.0,,39,0,,,
97,1993,1991,28,2,0.947545,1,3.9685270000000004,['Trade Sector'],0.0,,39,0,,,
176,1993,1995,28,2,0.94722,1,3.968332,['Trade Sector'],0.0,,39,0,,,
140,1993,1991,28,2,0.947205,1,3.9683230000000003,['Trade Sector'],0.0,,39,0,,,
228,1993,1990,28,2,0.94702,1,3.9682120000000003,['Trade Sector'],0.0,,39,0,,,
156,1993,1992,28,2,0.946625,1,3.9679750000000005,['Trade Sector'],0.0,,39,0,,,
97,1993,1992,28,2,0.946535,1,3.9679210000000005,['Trade Sector'],0.0,,39,0,,,
98,1993,1993,28,2,0.94621,1,3.9677260000000003,['Trade Sector'],0.0,,39,0,,,
48,1993,1990,28,2,0.946125,1,3.9676750000000003,['Trade Sector'],0.0,,39,0,,,
176,1993,1994,28,2,0.9460999999999999,1,3.9676600000000004,['Trade Sector'],0.0,,39,0,,,
202,1993,1993,28,2,0.945945,1,3.9675670000000003,['Trade Sector'],0.0,,39,0,,,
57,1993,1992,28,2,0.9454400000000001,1,3.967264,['Trade Sector'],0.0,,39,0,,,
14,1993,1993,28,2,0.945265,1,3.9671590000000005,['Trade Sector'],0.0,,39,0,,,
127,1993,1992,28,2,0.94512,1,3.9670720000000004,['Trade Sector'],0.0,,39,0,,,
100,1993,1990,28,2,0.94485,1,3.9669100000000004,['Trade Sector'],0.0,,39,0,,,
176,1993,1991,28,2,0.9448000000000001,1,3.9668800000000006,['Trade Sector'],0.0,,39,0,,,
