country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,country_a_id_fk
31,1990,1990,32,2,0.9812880952380952,1,4.3887728571428575,['Unknown'],173
100,1990,1990,32,2,0.97277,1,4.383662,['Unknown'],173
45,1990,1990,32,2,0.9709,1,4.3825400000000005,['Unknown'],173
44,1990,1990,32,2,0.96631,1,4.379786,['Unknown'],173
101,1990,1990,32,2,0.96498,1,4.3789880000000005,['Unknown'],173
44,1990,1991,32,2,0.9590999999999998,1,4.37546,['Unknown'],173
10,1990,1990,32,2,0.9496042857142858,1,4.369762571428572,['Unknown'],173
48,1990,1990,32,2,0.9475085714285715,1,4.368505142857143,['Unknown'],173
52,1990,1990,32,2,0.94313,1,4.365878,['Unknown'],173
13,1990,1990,32,2,0.9365638095238095,1,4.361938285714286,['Unknown'],173
31,1990,1990,31,2,0.9802209523809524,1,4.288132571428571,['Unknown'],173
100,1990,1990,31,2,0.9742599999999999,1,4.284556,['Unknown'],173
45,1990,1991,31,2,0.971595,1,4.282957,['Unknown'],173
31,1990,1991,31,2,0.9712638095238094,1,4.282758285714285,['Unknown'],173
45,1990,1990,31,2,0.97118,1,4.282708,['Unknown'],173
100,1990,1991,31,2,0.9705550000000001,1,4.282333,['Unknown'],173
44,1990,1990,31,2,0.9647000000000001,1,4.2788200000000005,['Unknown'],173
101,1990,1990,31,2,0.9634,1,4.27804,['Unknown'],173
101,1990,1991,31,2,0.96172,1,4.277032,['Unknown'],173
44,1990,1991,31,2,0.9585449999999999,1,4.275127,['Unknown'],173
10,1990,1990,31,2,0.95161,1,4.2709660000000005,['Unknown'],173
44,1990,1992,31,2,0.94903,1,4.269418,['Unknown'],173
48,1990,1991,31,2,0.9490271428571427,1,4.269416285714286,['Unknown'],173
48,1990,1990,31,2,0.9455533333333334,1,4.267332,['Unknown'],173
52,1990,1990,31,2,0.94119,1,4.264714,['Unknown'],173
13,1990,1990,31,2,0.9347304761904761,1,4.260838285714286,['Unknown'],173
13,1990,1991,31,2,0.9292366666666667,1,4.257542,['Unknown'],173
31,1990,1990,30,2,0.9793652380952382,1,4.187619142857143,['Unknown'],173
100,1990,1990,30,2,0.9764899999999999,1,4.185894,['Unknown'],173
45,1990,1992,30,2,0.9761099999999999,1,4.185666,['Unknown'],173
45,1990,1991,30,2,0.9747499999999999,1,4.18485,['Unknown'],173
100,1990,1991,30,2,0.974,1,4.1844,['Unknown'],173
45,1990,1990,30,2,0.973495,1,4.184097,['Unknown'],173
100,1990,1992,30,2,0.9731200000000001,1,4.183872,['Unknown'],173
31,1990,1991,30,2,0.9700090476190477,1,4.182005428571428,['Unknown'],173
31,1990,1992,30,2,0.964147619047619,1,4.178488571428572,['Unknown'],173
44,1990,1990,30,2,0.963775,1,4.178265,['Unknown'],173
101,1990,1990,30,2,0.9631500000000001,1,4.17789,['Unknown'],173
101,1990,1992,30,2,0.96136,1,4.1768160000000005,['Unknown'],173
101,1990,1991,30,2,0.96129,1,4.176774,['Unknown'],173
44,1990,1991,30,2,0.957275,1,4.174365,['Unknown'],173
10,1990,1990,30,2,0.9558238095238094,1,4.173494285714286,['Unknown'],173
48,1990,1992,30,2,0.9552909523809523,1,4.1731745714285715,['Unknown'],173
48,1990,1991,30,2,0.9500971428571429,1,4.170058285714286,['Unknown'],173
44,1990,1992,30,2,0.94721,1,4.168326,['Unknown'],173
48,1990,1990,30,2,0.9448752380952382,1,4.166925142857143,['Unknown'],173
52,1990,1990,30,2,0.9391700000000001,1,4.163502,['Unknown'],173
44,1990,1993,30,2,0.93616,1,4.161696,['Unknown'],173
13,1990,1990,30,2,0.9320080952380952,1,4.159204857142857,['Unknown'],173
13,1990,1991,30,2,0.9264461904761906,1,4.155867714285715,['Unknown'],173
31,1990,1990,29,2,0.9819342857142856,1,4.089160571428572,['Unknown'],173
100,1990,1990,29,2,0.977455,1,4.086473000000001,['Unknown'],173
100,1990,1991,29,2,0.9770049999999999,1,4.086203,['Unknown'],173
31,1990,1991,29,2,0.9747109523809524,1,4.084826571428572,['Unknown'],173
45,1990,1993,29,2,0.9741350000000001,1,4.084481,['Unknown'],173
100,1990,1992,29,2,0.97401,1,4.084406,['Unknown'],173
45,1990,1992,29,2,0.97392,1,4.084352000000001,['Unknown'],173
45,1990,1991,29,2,0.97338,1,4.084028,['Unknown'],173
100,1990,1993,29,2,0.972545,1,4.083527,['Unknown'],173
45,1990,1990,29,2,0.972385,1,4.083431000000001,['Unknown'],173
31,1990,1992,29,2,0.9656585714285714,1,4.079395142857143,['Unknown'],173
10,1990,1990,29,2,0.9636285714285714,1,4.078177142857143,['Unknown'],173
44,1990,1991,29,2,0.9611549999999999,1,4.076693000000001,['Unknown'],173
44,1990,1990,29,2,0.961005,1,4.076603,['Unknown'],173
101,1990,1992,29,2,0.96053,1,4.0763180000000006,['Unknown'],173
101,1990,1993,29,2,0.9604050000000001,1,4.076243000000001,['Unknown'],173
101,1990,1991,29,2,0.96039,1,4.076234,['Unknown'],173
101,1990,1990,29,2,0.9593299999999999,1,4.075598,['Unknown'],173
31,1990,1993,29,2,0.9574414285714286,1,4.074464857142858,['Unknown'],173
48,1990,1992,29,2,0.9523633333333333,1,4.071418,['Unknown'],173
48,1990,1993,29,2,0.9496509523809523,1,4.069790571428571,['Unknown'],173
48,1990,1991,29,2,0.9491757142857143,1,4.069505428571429,['Unknown'],173
10,1990,1991,29,2,0.9480657142857142,1,4.068839428571429,['Unknown'],173
