country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk
217,2006,2010,13,5,0.9314220000000001,1,3.3588532,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development', 'Political State Sector', 'Sovereignty']",0,92
196,2006,2007,17,3,0.9521733333333334,1,3.171304,"['Finance Economy Sector', 'Social Sector']",0,92
196,2006,2007,14,4,0.9383225,1,3.1629935,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,92
196,2006,2007,16,3,0.9531366666666666,1,3.071882,"['Finance Economy Sector', 'Social Sector']",0,92
196,2006,2007,13,4,0.9475225,1,3.0685135,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,92
196,2006,2008,16,3,0.9305599999999999,1,3.0583359999999997,['Social Sector'],0,92
196,2006,2007,15,3,0.9519733333333332,1,2.971184,"['Finance Economy Sector', 'Social Sector']",0,92
110,2006,2006,17,2,0.960215,1,2.876129,['Social Sector'],0,92
110,2006,2007,17,2,0.95812,1,2.8748720000000003,['Social Sector'],0,92
134,2006,2007,17,2,0.938145,1,2.862887,['Social Sector'],0,92
196,2006,2008,14,3,0.9369066666666667,1,2.862144,"['Social Sector', 'Human Rights Development']",0,92
66,2006,2006,14,3,0.9364466666666665,1,2.861868,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,92
163,2006,2006,17,2,0.9230849999999999,1,2.853851,"['Social Sector', 'Human Rights Development']",0,92
52,2006,2007,17,2,0.92245,1,2.85347,['Social Sector'],0,92
38,2006,2007,17,2,0.915565,1,2.849339,"['Sovereignty', 'Social Sector']",0,92
52,2006,2008,16,2,0.9552499999999999,1,2.7731500000000002,['Social Sector'],0,92
66,2006,2006,13,3,0.9505933333333333,1,2.770356,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,92
196,2006,2008,13,3,0.9501233333333333,1,2.770074,"['Social Sector', 'Human Rights Development']",0,92
110,2006,2007,16,2,0.94811,1,2.768866,['Social Sector'],0,92
158,2006,2006,13,3,0.9443800000000001,1,2.7666280000000003,"['Finance Economy Sector', 'Social Sector']",0,92
158,2006,2006,16,2,0.9441299999999999,1,2.766478,"['Finance Economy Sector', 'Social Sector']",0,92
217,2006,2009,13,3,0.9440166666666666,1,2.76641,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,92
66,2006,2006,16,2,0.941635,1,2.764981,"['Sovereignty', 'Social Sector']",0,92
217,2006,2011,13,3,0.9406100000000001,1,2.7643660000000003,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,92
227,2006,2008,16,2,0.93651,1,2.761906,"['Sovereignty', 'Social Sector']",0,92
82,2006,2006,16,2,0.93465,1,2.76079,"['Finance Economy Sector', 'Social Sector']",0,92
34,2006,2006,16,2,0.93171,1,2.7590260000000004,"['Social Sector', 'Human Rights Development']",0,92
158,2006,2008,13,3,0.93004,1,2.7580240000000003,"['Social Sector', 'Human Rights Development']",0,92
134,2006,2007,16,2,0.924475,1,2.7546850000000003,['Social Sector'],0,92
38,2006,2007,16,2,0.923505,1,2.754103,"['Sovereignty', 'Social Sector']",0,92
52,2006,2007,16,2,0.90551,1,2.743306,['Social Sector'],0,92
158,2006,2006,15,2,0.95714,1,2.674284,"['Finance Economy Sector', 'Social Sector']",0,92
137,2006,2009,15,2,0.95462,1,2.672772,"['Social Sector', 'Human Rights Development']",0,92
66,2006,2006,15,2,0.9497800000000001,1,2.669868,"['Sovereignty', 'Social Sector']",0,92
217,2006,2009,12,3,0.9468399999999999,1,2.668104,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,92
227,2006,2008,15,2,0.9428,1,2.66568,"['Sovereignty', 'Social Sector']",0,92
52,2006,2008,15,2,0.9420999999999999,1,2.66526,['Social Sector'],0,92
82,2006,2006,15,2,0.941745,1,2.665047,"['Finance Economy Sector', 'Social Sector']",0,92
196,2006,2008,15,2,0.9402900000000001,1,2.664174,['Social Sector'],0,92
34,2006,2006,15,2,0.9381900000000001,1,2.6629140000000002,"['Social Sector', 'Human Rights Development']",0,92
227,2006,2009,15,2,0.937575,1,2.662545,"['Sovereignty', 'Human Rights Development']",0,92
196,2006,2009,15,2,0.936655,1,2.661993,"['Social Sector', 'Human Rights Development']",0,92
158,2006,2008,12,3,0.9330566666666668,1,2.659834,"['Social Sector', 'Human Rights Development']",0,92
110,2006,2007,15,2,0.9299649999999999,1,2.657979,['Social Sector'],0,92
147,2006,2008,15,2,0.9279200000000001,1,2.656752,"['Social Sector', 'Human Rights Development']",0,92
217,2006,2010,12,3,0.9266200000000001,1,2.655972,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,92
147,2006,2009,15,2,0.92631,1,2.655786,"['Social Sector', 'Human Rights Development']",0,92
38,2006,2007,15,2,0.920005,1,2.652003,"['Sovereignty', 'Social Sector']",0,92
42,2006,2009,15,2,0.91169,1,2.647014,"['Social Sector', 'Human Rights Development']",0,92
217,2006,2010,14,2,0.96329,1,2.577974,"['Finance Economy Sector', 'Social Sector']",0,92
158,2006,2006,14,2,0.960285,1,2.576171,"['Finance Economy Sector', 'Social Sector']",0,92
227,2006,2008,14,2,0.9592,1,2.57552,"['Sovereignty', 'Social Sector']",0,92
137,2006,2009,14,2,0.95326,1,2.571956,"['Social Sector', 'Human Rights Development']",0,92
227,2006,2009,14,2,0.9503900000000001,1,2.570234,"['Sovereignty', 'Human Rights Development']",0,92
217,2006,2009,14,2,0.94897,1,2.569382,"['Political State Sector', 'Social Sector']",0,92
147,2006,2008,14,2,0.94547,1,2.567282,"['Social Sector', 'Human Rights Development']",0,92
217,2006,2009,11,3,0.9450466666666667,1,2.567028,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,92
196,2006,2009,14,2,0.9417,1,2.56502,"['Social Sector', 'Human Rights Development']",0,92
82,2006,2006,14,2,0.940055,1,2.5640330000000002,"['Finance Economy Sector', 'Social Sector']",0,92
1,2006,2007,14,2,0.937905,1,2.562743,"['Political State Sector', 'Human Rights Development']",0,92
66,2006,2007,14,2,0.937745,1,2.562647,"['Finance Economy Sector', 'Social Sector']",0,92
229,2006,2010,14,2,0.93666,1,2.561996,"['Political State Sector', 'Social Sector']",0,92
158,2006,2008,11,3,0.9359066666666666,1,2.561544,"['Social Sector', 'Human Rights Development']",0,92
34,2006,2006,14,2,0.935775,1,2.561465,"['Social Sector', 'Human Rights Development']",0,92
79,2006,2006,11,3,0.9314033333333334,1,2.558842,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,92
124,2006,2010,14,2,0.929035,1,2.557421,"['Finance Economy Sector', 'Social Sector']",0,92
147,2006,2009,14,2,0.9289350000000001,1,2.557361,"['Social Sector', 'Human Rights Development']",0,92
250,2006,2006,14,2,0.9230799999999999,1,2.553848,"['Social Sector', 'Human Rights Development']",0,92
147,2006,2007,14,2,0.921835,1,2.553101,"['Social Sector', 'Human Rights Development']",0,92
124,2006,2009,14,2,0.92024,1,2.552144,"['Finance Economy Sector', 'Social Sector']",0,92
38,2006,2007,14,2,0.918245,1,2.550947,"['Sovereignty', 'Social Sector']",0,92
82,2006,2008,14,2,0.91543,1,2.549258,"['Sovereignty', 'Social Sector']",0,92
137,2006,2008,14,2,0.91536,1,2.549216,"['Social Sector', 'Human Rights Development']",0,92
227,2006,2010,14,2,0.909925,1,2.545955,['Human Rights Development'],0,92
42,2006,2009,14,2,0.90909,1,2.545454,"['Social Sector', 'Human Rights Development']",0,92
39,2006,2006,14,2,0.9078649999999999,1,2.5447189999999997,['Social Sector'],0,92
249,2006,2006,14,2,0.90445,1,2.54267,"['Finance Economy Sector', 'Human Rights Development']",0,92
227,2006,2008,13,2,0.965485,1,2.479291,"['Sovereignty', 'Social Sector']",0,92
137,2006,2009,13,2,0.9537249999999999,1,2.472235,"['Social Sector', 'Human Rights Development']",0,92
147,2006,2008,13,2,0.952855,1,2.471713,"['Social Sector', 'Human Rights Development']",0,92
84,2006,2010,13,2,0.95261,1,2.4715659999999997,"['Finance Economy Sector', 'Social Sector']",0,92
227,2006,2009,13,2,0.951325,1,2.470795,"['Sovereignty', 'Human Rights Development']",0,92
133,2006,2008,13,2,0.945405,1,2.467243,"['Social Sector', 'Human Rights Development']",0,92
66,2006,2007,13,2,0.9451,1,2.46706,"['Finance Economy Sector', 'Social Sector']",0,92
17,2006,2008,13,2,0.94458,1,2.466748,"['Finance Economy Sector', 'Social Sector']",0,92
124,2006,2010,13,2,0.943705,1,2.466223,"['Finance Economy Sector', 'Social Sector']",0,92
137,2006,2010,13,2,0.94314,1,2.465884,"['Social Sector', 'Human Rights Development']",0,92
1,2006,2007,13,2,0.94247,1,2.4654819999999997,"['Political State Sector', 'Human Rights Development']",0,92
229,2006,2010,13,2,0.9417,1,2.46502,"['Political State Sector', 'Social Sector']",0,92
196,2006,2009,13,2,0.94162,1,2.464972,"['Social Sector', 'Human Rights Development']",0,92
82,2006,2006,13,2,0.939585,1,2.463751,"['Finance Economy Sector', 'Social Sector']",0,92
