country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk,event_correlation_count,similar_event_year_a,similar_raw_event,similar_event_year_b
49,1991,1996,23,2,0.9655390909090908,1,3.479323454545455,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
117,1991,1991,23,2,0.9602109090909091,1,3.476126545454546,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
117,1991,1992,23,2,0.9586527272727273,1,3.4751916363636366,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
167,1991,2000,23,2,0.955979090909091,1,3.473587454545455,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
91,1991,1991,23,2,0.9529754545454545,1,3.471785272727273,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
91,1991,1992,23,2,0.9511818181818181,1,3.470709090909091,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
50,1991,1995,23,2,0.9485127272727273,1,3.4691076363636366,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
43,1991,1991,23,2,0.9480718181818181,1,3.468843090909091,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
43,1991,1992,23,2,0.9478454545454547,1,3.468707272727273,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
118,1991,2000,23,2,0.9464327272727272,1,3.4678596363636367,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
91,1991,1993,23,2,0.9461763636363636,1,3.4677058181818183,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
50,1991,1996,23,2,0.9451845454545456,1,3.4671107272727277,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
118,1991,1996,23,2,0.94441,1,3.4666460000000003,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
118,1991,1997,23,2,0.9435672727272728,1,3.466140363636364,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
33,1991,1991,23,2,0.9425890909090909,1,3.465553454545455,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
43,1991,1993,23,2,0.9421345454545453,1,3.4652807272727273,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
50,1991,1994,23,2,0.9417609090909091,1,3.4650565454545457,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
199,1991,1993,23,2,0.9416254545454545,1,3.464975272727273,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
118,1991,1995,23,2,0.9401700000000001,1,3.4641020000000005,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
167,1991,1999,23,2,0.9398690909090909,1,3.4639214545454546,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
50,1991,1998,23,2,0.9392436363636364,1,3.4635461818181823,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
118,1991,1998,23,2,0.9377018181818181,1,3.4626210909090913,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
50,1991,1997,23,2,0.9372990909090909,1,3.462379454545455,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
33,1991,1992,23,2,0.9364345454545454,1,3.4618607272727275,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
35,1991,1993,23,2,0.9360618181818182,1,3.4616370909090914,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
35,1991,1992,23,2,0.9354127272727273,1,3.4612476363636366,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
93,1991,1999,23,2,0.9351527272727274,1,3.4610916363636366,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
91,1991,1994,23,2,0.9345618181818182,1,3.4607370909090913,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
49,1991,1993,23,2,0.931810909090909,1,3.4590865454545456,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
50,1991,1999,23,2,0.9315272727272728,1,3.458916363636364,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
222,1991,2000,23,2,0.9314618181818183,1,3.458877090909091,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
132,1991,1991,23,2,0.9311672727272726,1,3.458700363636364,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
35,1991,1991,23,2,0.929019090909091,1,3.457411454545455,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
118,1991,1994,23,2,0.9289827272727272,1,3.4573896363636365,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
199,1991,1992,23,2,0.9244790909090909,1,3.454687454545455,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
118,1991,1992,23,2,0.9243136363636363,1,3.454588181818182,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
248,2006,2006,17,4,0.9242525,1,3.4545515000000004,"['Sovereignty', 'Finance Economy Sector', 'Social Sector']",0,148,0,,,
91,1991,1997,23,2,0.9235209090909091,1,3.454112545454546,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
50,1991,1993,23,2,0.9231154545454546,1,3.453869272727273,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
118,1991,1993,23,2,0.9228036363636364,1,3.4536821818181824,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
91,1991,1995,23,2,0.9220418181818182,1,3.453225090909091,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
118,1991,1991,23,2,0.9218109090909091,1,3.453086545454546,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
192,1991,1996,23,2,0.9213218181818181,1,3.452793090909091,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
192,1991,1997,23,2,0.9211627272727273,1,3.4526976363636366,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
35,1991,1994,23,2,0.9208845454545455,1,3.4525307272727277,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
91,1991,1996,23,2,0.9201054545454546,1,3.452063272727273,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
35,1991,1996,23,2,0.9184945454545456,1,3.4510967272727275,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
35,1991,1995,23,2,0.9173390909090908,1,3.4504034545454547,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
167,1991,1998,23,2,0.9165863636363636,1,3.4499518181818187,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
50,1991,2000,23,2,0.9124554545454546,1,3.447473272727273,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
192,1991,1995,23,2,0.9117018181818182,1,3.4470210909090913,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
127,1991,1994,23,2,0.9087790909090909,1,3.445267454545455,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
167,1991,1997,23,2,0.9068018181818183,1,3.4440810909090915,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
133,1991,1993,23,2,0.9065945454545455,1,3.4439567272727274,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
127,1991,1993,23,2,0.9045345454545455,1,3.442720727272728,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
199,1991,1994,23,2,0.9018581818181818,1,3.4411149090909094,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
167,1991,2001,22,2,0.9652790909090908,1,3.379167454545455,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
117,1991,1991,22,2,0.9579236363636364,1,3.374754181818182,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
117,1991,1992,22,2,0.9565136363636363,1,3.373908181818182,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
117,1991,1993,22,2,0.953600909090909,1,3.3721605454545456,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
199,1991,1994,22,2,0.953439090909091,1,3.372063454545455,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
132,1991,1991,22,2,0.9523809090909091,1,3.371428545454546,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
93,1991,2000,22,2,0.9506736363636363,1,3.370404181818182,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
50,1991,1996,22,2,0.9487436363636363,1,3.3692461818181823,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
50,1991,1995,22,2,0.9481854545454546,1,3.368911272727273,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
167,1991,2000,22,2,0.947829090909091,1,3.3686974545454547,"['Finance Economy Sector', 'Unknown']",0,148,0,,,
