country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk
239,2006,2006,17,2,0.92546,1,2.8552760000000004,['Social Sector'],0,123
239,2006,2006,16,2,0.927835,1,2.756701,['Social Sector'],0,123
53,2004,2000,14,2,0.91629,1,2.549774,['Military Sector'],0,123
53,2004,2000,13,2,0.913945,1,2.4483669999999997,['Military Sector'],0,123
196,2010,2012,10,3,0.9133766666666666,1,2.4480259999999996,"['Sovereignty', 'Social Sector']",0,123
196,2011,2013,9,3,0.93438,1,2.3606279999999997,"['Sovereignty', 'Social Sector']",0,123
56,2004,2000,12,2,0.930165,1,2.358099,['Military Sector'],0,123
53,2004,2000,12,2,0.91483,1,2.348898,['Military Sector'],0,123
229,2013,2012,8,3,0.9801099999999999,1,2.2880659999999997,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
45,2013,2011,8,3,0.9666,1,2.27996,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
78,2013,2015,8,3,0.9641799999999999,1,2.278508,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
96,2004,2002,11,2,0.961875,1,2.2771250000000003,['Military Sector'],0,123
170,2013,2012,8,3,0.9587466666666667,1,2.275248,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
208,2013,2007,8,3,0.952,1,2.2712,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
131,2013,2014,8,3,0.94525,1,2.26715,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
23,2013,2013,8,3,0.94437,1,2.266622,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
29,2013,2014,8,3,0.9377733333333333,1,2.262664,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
234,2013,2008,8,3,0.9375600000000001,1,2.262536,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
31,2004,2000,11,2,0.937,1,2.2622,['Military Sector'],0,123
148,2004,2003,11,2,0.9361550000000001,1,2.261693,['Military Sector'],0,123
33,2013,2013,8,3,0.9359700000000001,1,2.2615819999999998,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
150,2013,2014,8,3,0.93554,1,2.261324,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
134,2013,2007,8,3,0.9354966666666668,1,2.261298,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
92,2013,2014,8,3,0.9349933333333333,1,2.260996,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
133,2004,2009,11,2,0.93431,1,2.260586,['Military Sector'],0,123
40,2013,2012,8,3,0.9320066666666666,1,2.259204,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
33,2013,2012,8,3,0.9315933333333334,1,2.258956,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
92,2013,2015,8,3,0.9256333333333333,1,2.2553799999999997,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
221,2013,2014,8,3,0.9254199999999999,1,2.255252,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
56,2004,2000,11,2,0.924435,1,2.254661,['Military Sector'],0,123
20,2013,2013,8,3,0.9244266666666666,1,2.2546559999999998,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
196,2009,2010,11,2,0.9234549999999999,1,2.254073,"['Finance Economy Sector', 'Social Sector']",0,123
29,2013,2015,8,3,0.9230999999999999,1,2.25386,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
174,2009,2012,11,2,0.9209849999999999,1,2.2525910000000002,"['Sovereignty', 'Social Sector']",0,123
132,2013,2014,8,3,0.9207033333333333,1,2.252422,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
219,2013,2014,8,3,0.9146666666666666,1,2.2488,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
93,2004,2009,11,2,0.912875,1,2.247725,['Military Sector'],0,123
144,2009,2013,11,2,0.9105449999999999,1,2.246327,"['Sovereignty', 'Social Sector']",0,123
53,2004,2000,11,2,0.90859,1,2.2451540000000003,['Military Sector'],0,123
229,2014,2013,7,3,0.9861366666666666,1,2.191682,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
78,2014,2016,7,3,0.9861233333333334,1,2.191674,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
45,2014,2012,7,3,0.9803799999999999,1,2.188228,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
31,2004,2000,10,2,0.973625,1,2.184175,['Military Sector'],0,123
96,2004,2002,10,2,0.972065,1,2.183239,['Military Sector'],0,123
182,2014,2015,7,3,0.96738,1,2.180428,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,123
