country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,country_a_id_fk
20,1990,1990,25,2,0.9521754545454545,2,3.671305272727273,"['Finance Economy Sector', 'Unknown']",11
219,1990,1991,25,2,0.9429463636363636,2,3.665767818181818,"['Finance Economy Sector', 'Unknown']",11
183,1990,1996,25,2,0.9417809090909092,2,3.6650685454545453,"['Finance Economy Sector', 'Unknown']",11
118,1990,1990,25,2,0.9396816666666666,2,3.663809,"['Finance Economy Sector', 'Unknown']",11
80,1990,1992,25,2,0.9317825000000001,2,3.6590695,"['Finance Economy Sector', 'Unknown']",11
219,1990,1990,25,2,0.9205381818181819,2,3.652322909090909,"['Finance Economy Sector', 'Unknown']",11
20,1990,1991,25,2,0.9203154545454545,2,3.6521892727272727,"['Finance Economy Sector', 'Unknown']",11
80,1990,1991,25,2,0.9121100000000001,2,3.647266,"['Finance Economy Sector', 'Unknown']",11
131,2006,2006,15,5,0.945398,1,3.5672388,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",11
80,2006,2006,15,5,0.9407080000000001,1,3.5644248000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",11
80,2006,2006,14,5,0.940808,1,3.4644848,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",11
131,2006,2006,14,5,0.938296,1,3.4629776000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",11
80,2006,2006,16,4,0.9492325,1,3.3695394999999997,"['Political State Sector', 'Human Rights Development', 'Social Sector']",11
176,2006,2006,13,5,0.9478899999999999,1,3.368734,"['Political State Sector', 'Human Rights Development', 'Social Sector']",11
206,2006,2006,16,4,0.9247525000000001,1,3.3548514999999997,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",11
147,2006,2006,15,4,0.9536175,1,3.2721705,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",11
227,2006,2006,15,4,0.9393175,1,3.2635905000000003,"['Political State Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty']",11
118,2006,2006,15,4,0.93847,1,3.2630820000000003,"['Political State Sector', 'Human Rights Development', 'Social Sector']",11
25,2006,2007,15,4,0.929815,1,3.257889,"['Human Rights Development', 'Social Sector', 'Sovereignty']",11
142,2006,2006,17,3,0.9656600000000001,1,3.179396,"['Political State Sector', 'Human Rights Development', 'Social Sector']",11
2,2006,2006,17,3,0.9656333333333333,1,3.17938,"['Political State Sector', 'Human Rights Development', 'Social Sector']",11
80,2006,2006,17,3,0.9650033333333333,1,3.179002,"['Political State Sector', 'Human Rights Development', 'Social Sector']",11
176,2006,2006,14,4,0.964105,1,3.178463,"['Political State Sector', 'Human Rights Development', 'Social Sector']",11
182,2006,2006,17,3,0.95728,1,3.1743680000000003,"['Political State Sector', 'Human Rights Development', 'Social Sector']",11
176,2006,2006,17,3,0.9541333333333334,1,3.17248,"['Political State Sector', 'Human Rights Development', 'Social Sector']",11
181,2006,2006,14,4,0.95233,1,3.171398,"['Political State Sector', 'Human Rights Development', 'Social Sector']",11
147,2006,2006,14,4,0.9512025,1,3.1707215,"['Human Rights Development', 'Social Sector', 'Sovereignty']",11
63,2006,2007,17,3,0.9480833333333333,1,3.16885,"['Political State Sector', 'Human Rights Development', 'Social Sector']",11
202,2006,2006,17,3,0.9468333333333333,1,3.1681,"['Political State Sector', 'Human Rights Development', 'Social Sector']",11
227,2006,2006,17,3,0.9461966666666667,1,3.167718,"['Political State Sector', 'Human Rights Development', 'Social Sector']",11
