country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,country_a_id_fk
119,2006,2006,17,4,0.933865,1,3.460319,223
119,2006,2006,16,4,0.9345075,1,3.3607044999999998,223
119,2006,2006,15,4,0.9346775,1,3.2608065,223
119,2006,2006,14,4,0.9320475,1,3.1592285,223
65,2006,2007,17,3,0.9212633333333334,1,3.1527580000000004,223
119,2006,2006,13,4,0.9459825000000001,1,3.0675895,223
152,2006,2010,13,4,0.9323775,1,3.0594265,223
65,2006,2007,16,3,0.9206333333333333,1,3.05238,223
119,2006,2008,16,3,0.9152766666666666,1,3.049166,223
119,2006,2007,15,3,0.9120766666666666,1,2.947246,223
173,2006,2006,17,2,0.951635,1,2.8709810000000004,223
54,2006,2006,17,2,0.9515800000000001,1,2.8709480000000003,223
170,2006,2006,17,2,0.9404950000000001,1,2.8642970000000005,223
204,2006,2007,17,2,0.937485,1,2.8624910000000003,223
119,2006,2007,17,2,0.93737,1,2.8624220000000005,223
44,2006,2007,17,2,0.93573,1,2.861438,223
232,2006,2006,17,2,0.935405,1,2.8612430000000004,223
180,2006,2007,17,2,0.935,1,2.861,223
152,2006,2010,14,3,0.9338366666666666,1,2.860302,223
140,2006,2006,17,2,0.92977,1,2.8578620000000003,223
213,2006,2007,17,2,0.92694,1,2.856164,223
129,2006,2007,17,2,0.92691,1,2.8561460000000003,223
25,2006,2006,17,2,0.924545,1,2.8547270000000005,223
219,2006,2007,17,2,0.924095,1,2.854457,223
137,2006,2007,14,3,0.9218333333333333,1,2.8530999999999995,223
54,2006,2007,17,2,0.9214,1,2.8528400000000005,223
81,2006,2006,17,2,0.92102,1,2.852612,223
249,2006,2006,17,2,0.92102,1,2.852612,223
26,2006,2006,17,2,0.9186799999999999,1,2.851208,223
192,2006,2009,14,3,0.9169133333333334,1,2.850148,223
37,2006,2007,17,2,0.906525,1,2.8439150000000004,223
173,2006,2006,16,2,0.949785,1,2.769871,223
44,2006,2007,16,2,0.948605,1,2.7691630000000003,223
54,2006,2006,16,2,0.948465,1,2.769079,223
92,2006,2011,13,3,0.9373,1,2.7623800000000003,223
152,2006,2011,13,3,0.9351266666666667,1,2.761076,223
54,2006,2007,16,2,0.934375,1,2.760625,223
