unique_id,org_fk,main_name_fk,index_name_fk,version_fk,country_a_id_fk,country_b_id_fk,pattern_length_fk,correlation,start_year_a_fk,index_values_a,start_year_b_fk,index_values_b,creation_date
2423944,The Fund For Peace,Fragile State Index,C2: Factionalized Elites,2023,180,65,17,0.95784,2007,"7.2,7.2,7.1,7.1,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7",2007,"8.5,8.5,8.6,8.4,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2",2023-12-15 12:38:54
7410063,The Fund For Peace,Fragile State Index,X1: External Intervention,2023,180,65,17,0.91551,2007,"7.4,7.4,7.6,7.4,8.2,7.9,8.2,7.9,7.6,7.3,7.1,6.8,6.5,6.2,6.1,5.8,5.8",2007,"6.0,6.0,6.0,5.9,6.0,5.7,5.5,5.8,5.5,5.2,5.0,4.7,4.4,4.1000000000000005,4.2,3.9,3.6",2023-12-20 18:33:11
4816590,The Fund For Peace,Fragile State Index,E3: Human Flight and Brain Drain,2023,180,119,17,0.91882,2007,"6.1,6.1,6.1,6.4,6.7,6.5,6.2,6.5,6.8,7.1,7.4,7.7,7.4,7.1000000000000005,6.8,6.5,6.2",2006,"6.6,6.6,6.6,6.6,6.7,6.8,7.1,6.8,7.1,7.4,7.7,7.7,7.69310209386586,7.4,7.1000000000000005,6.8,6.7",2023-12-18 13:20:08
7410054,The Fund For Peace,Fragile State Index,X1: External Intervention,2023,180,119,17,0.95168,2007,"7.4,7.4,7.6,7.4,8.2,7.9,8.2,7.9,7.6,7.3,7.1,6.8,6.5,6.2,6.1,5.8,5.8",2006,"6.7,6.6,6.9,7.2,7.3,7.2,6.9,6.6,6.9,6.6,6.3,6.1,5.8,5.5,5.2,4.9,5.0",2023-12-20 18:33:11
4816588,The Fund For Peace,Fragile State Index,E3: Human Flight and Brain Drain,2023,180,223,17,0.94309,2007,"6.1,6.1,6.1,6.4,6.7,6.5,6.2,6.5,6.8,7.1,7.4,7.7,7.4,7.1000000000000005,6.8,6.5,6.2",2006,"6.5,6.5,6.5,6.9,7.0,7.0,6.9,6.8,7.1,7.3,7.6,7.5,7.472604343291586,7.5,7.2,6.9,6.8",2023-12-18 13:20:07
7410048,The Fund For Peace,Fragile State Index,X1: External Intervention,2023,180,223,17,0.92691,2007,"7.4,7.4,7.6,7.4,8.2,7.9,8.2,7.9,7.6,7.3,7.1,6.8,6.5,6.2,6.1,5.8,5.8",2006,"6.7,6.6,6.9,6.8,6.9,7.1,6.8,6.5,6.8,6.5,6.2,6.0,5.7,6.0,5.765237132784981,5.5,5.6",2023-12-20 18:33:10
2423942,The Fund For Peace,Fragile State Index,C2: Factionalized Elites,2023,180,239,17,0.94728,2007,"7.2,7.2,7.1,7.1,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7",2007,"9.2,9.2,9.0,9.0,8.7,8.7,8.7,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8",2023-12-15 12:38:54
6917006,The Fund For Peace,Fragile State Index,S2: Refugees and IDPs,2023,180,239,17,0.9144,2007,"7.3,7.7,7.8,7.7,7.7,7.7,8.0,8.1,8.3,7.9,7.7,7.47280340394383,7.0,6.7,6.5,6.8,6.5",2007,"5.4,5.4,5.3,5.1,5.7,5.7,6.0,5.7,6.0,5.7,5.5,5.3,5.0,4.7,4.4,4.1,3.8",2023-12-20 09:16:56
6917007,The Fund For Peace,Fragile State Index,S2: Refugees and IDPs,2023,180,108,17,0.93971,2007,"7.3,7.7,7.8,7.7,7.7,7.7,8.0,8.1,8.3,7.9,7.7,7.47280340394383,7.0,6.7,6.5,6.8,6.5",2006,"7.6,8.3,8.3,7.8,8.0,8.5,9.0,9.3,9.1,9.0,8.0,7.8,7.5,7.2,6.9,6.6,6.3",2023-12-20 09:16:56
7410045,The Fund For Peace,Fragile State Index,X1: External Intervention,2023,180,108,17,0.91172,2007,"7.4,7.4,7.6,7.4,8.2,7.9,8.2,7.9,7.6,7.3,7.1,6.8,6.5,6.2,6.1,5.8,5.8",2006,"10.0,9.8,9.7,9.7,9.5,9.7,10.0,9.7,9.4,9.7,9.4,9.2,8.7,8.4,8.1,7.8,7.5",2023-12-20 18:33:10
