country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk
208,1997,1997,13,6,0.9534033333333333,1,3.6720419999999994,['Investments Sector'],0,221
228,1997,2003,13,6,0.9531499999999999,1,3.6718899999999994,['Investments Sector'],0,221
208,1997,1997,12,6,0.963405,1,3.578043,['Investments Sector'],0,221
73,1997,2006,12,6,0.9617749999999999,1,3.577065,['Investments Sector'],0,221
206,1997,2006,12,6,0.9617749999999999,1,3.577065,['Investments Sector'],0,221
216,1997,2006,12,6,0.9617749999999999,1,3.577065,['Investments Sector'],0,221
228,1997,2003,12,6,0.96152,1,3.576912,['Investments Sector'],0,221
208,1997,1997,11,6,0.9776250000000001,1,3.486575,['Investments Sector'],0,221
216,1997,2006,11,6,0.9764849999999999,1,3.4858909999999996,['Investments Sector'],0,221
206,1997,2006,11,6,0.9764849999999999,1,3.4858909999999996,['Investments Sector'],0,221
73,1997,2006,11,6,0.9764849999999999,1,3.4858909999999996,['Investments Sector'],0,221
228,1997,2003,11,6,0.9735216666666666,1,3.484113,['Investments Sector'],0,221
131,2006,2006,17,4,0.9603475,1,3.4762085000000003,"['Finance Economy Sector', 'Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
208,1997,1997,14,5,0.957986,1,3.4747916000000005,['Investments Sector'],0,221
174,1997,1997,14,5,0.952116,1,3.4712696000000003,['Investments Sector'],0,221
208,1997,1997,10,6,0.9993783333333334,1,3.3996269999999997,['Investments Sector'],0,221
206,1997,2006,10,6,0.9989466666666668,1,3.399368,['Investments Sector'],0,221
216,1997,2006,10,6,0.9989466666666668,1,3.399368,['Investments Sector'],0,221
73,1997,2006,10,6,0.9989466666666668,1,3.399368,['Investments Sector'],0,221
228,1997,2003,10,6,0.9920866666666667,1,3.3952519999999997,['Investments Sector'],0,221
174,1997,1997,13,5,0.956888,1,3.3741328,['Investments Sector'],0,221
113,2006,2006,16,4,0.95242,1,3.3714519999999997,"['Political State Sector', 'Sovereignty', 'Social Sector', 'Human Rights Development']",0,221
228,1997,2006,12,5,0.971936,1,3.2831616,['Investments Sector'],0,221
174,1997,1997,12,5,0.963292,1,3.2779752,['Investments Sector'],0,221
176,1997,1997,12,5,0.9582660000000001,1,3.2749596000000003,['Investments Sector'],0,221
113,2006,2006,15,4,0.951365,1,3.2708190000000004,"['Political State Sector', 'Sovereignty', 'Social Sector', 'Human Rights Development']",0,221
131,1997,2006,12,5,0.945356,1,3.2672136000000003,['Investments Sector'],0,221
73,1997,2003,12,5,0.9376239999999999,1,3.2625744,['Investments Sector'],0,221
228,1997,2006,11,5,0.983168,1,3.1899008,['Investments Sector'],0,221
239,2006,2006,17,3,0.9753166666666666,1,3.18519,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
176,1997,1997,11,5,0.9739720000000001,1,3.1843832,['Investments Sector'],0,221
174,1997,1997,11,5,0.972298,1,3.1833788,['Investments Sector'],0,221
131,1997,2006,11,5,0.970978,1,3.1825868,['Investments Sector'],0,221
113,2006,2006,17,3,0.9693566666666666,1,3.181614,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,221
98,1997,1997,11,5,0.9681620000000001,1,3.1808972,['Investments Sector'],0,221
239,2006,2007,17,3,0.9676733333333333,1,3.1806039999999998,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
45,2006,2006,17,3,0.9533900000000001,1,3.172034,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,221
235,1997,1997,14,4,0.9528625,1,3.1717175,['Investments Sector'],0,221
176,1997,1997,14,4,0.9528625,1,3.1717175,['Investments Sector'],0,221
98,1997,1997,14,4,0.9528625,1,3.1717175,['Investments Sector'],0,221
73,1997,2003,11,5,0.951244,1,3.1707464,['Investments Sector'],0,221
243,2006,2007,17,3,0.9455933333333334,1,3.167356,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
80,2006,2006,17,3,0.9401100000000001,1,3.164066,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
243,2006,2006,17,3,0.9337233333333333,1,3.160234,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
57,2006,2008,14,4,0.9293675,1,3.1576205,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,221
3,2006,2006,17,3,0.9243233333333333,1,3.154594,"['Finance Economy Sector', 'Political State Sector', 'Sovereignty']",0,221
153,2006,2006,17,3,0.9187433333333334,1,3.151246,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,221
54,2006,2006,17,3,0.9142533333333334,1,3.148552,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,221
228,1997,2006,10,5,0.99975,1,3.09985,['Investments Sector'],0,221
176,1997,1997,10,5,0.998238,1,3.0989428,['Investments Sector'],0,221
131,1997,2006,10,5,0.9942059999999999,1,3.0965236,['Investments Sector'],0,221
98,1997,1997,10,5,0.989664,1,3.0937984,['Investments Sector'],0,221
174,1997,1997,10,5,0.9871719999999999,1,3.0923032,['Investments Sector'],0,221
131,2006,2006,16,3,0.9752233333333334,1,3.085134,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
239,2006,2006,16,3,0.9743166666666667,1,3.08459,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
101,2006,2006,16,3,0.97403,1,3.084418,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
73,1997,2003,10,5,0.9726699999999999,1,3.083602,['Investments Sector'],0,221
13,1997,2006,10,5,0.971776,1,3.0830656,['Investments Sector'],0,221
239,2006,2007,16,3,0.9645800000000001,1,3.078748,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
131,2006,2007,13,4,0.959875,1,3.075925,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
235,1997,1997,13,4,0.959605,1,3.0757630000000002,['Investments Sector'],0,221
98,1997,1997,13,4,0.959605,1,3.0757630000000002,['Investments Sector'],0,221
176,1997,1997,13,4,0.959605,1,3.0757630000000002,['Investments Sector'],0,221
84,1997,2003,13,4,0.956305,1,3.0737829999999997,['Investments Sector'],0,221
63,2006,2006,16,3,0.9500666666666667,1,3.07004,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,221
14,2006,2008,16,3,0.9492666666666668,1,3.06956,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,221
45,2006,2006,16,3,0.9473833333333334,1,3.06843,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,221
239,2006,2008,16,3,0.9465633333333333,1,3.067938,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
227,2006,2006,16,3,0.93832,1,3.062992,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,221
73,1997,2003,13,4,0.9382825,1,3.0629695,['Investments Sector'],0,221
243,2006,2007,16,3,0.9379766666666667,1,3.062786,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
57,2006,2009,13,4,0.9309075,1,3.0585445,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,221
57,2006,2008,13,4,0.926455,1,3.055873,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,221
153,2006,2006,16,3,0.9082966666666668,1,3.044978,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,221
101,2006,2006,15,3,0.9838466666666666,1,2.9903079999999997,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
131,2006,2006,15,3,0.9768100000000001,1,2.986086,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
239,2006,2006,15,3,0.9735900000000001,1,2.984154,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
235,1997,1997,12,4,0.9686075,1,2.9811645,['Investments Sector'],0,221
98,1997,1997,12,4,0.9686075,1,2.9811645,['Investments Sector'],0,221
84,1997,2003,12,4,0.96604,1,2.9796240000000003,['Investments Sector'],0,221
239,2006,2007,15,3,0.9607100000000001,1,2.976426,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
120,1997,2003,12,4,0.95973,1,2.9758380000000004,['Investments Sector'],0,221
181,2006,2006,15,3,0.95602,1,2.973612,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
227,2006,2006,15,3,0.9533733333333334,1,2.9720239999999998,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,221
14,2006,2008,15,3,0.9492333333333334,1,2.96954,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,221
21,1997,1997,12,4,0.9485625,1,2.9691375000000004,['Investments Sector'],0,221
63,1997,2003,12,4,0.9429099999999999,1,2.965746,['Investments Sector'],0,221
45,2006,2006,15,3,0.9399266666666667,1,2.963956,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,221
239,2006,2008,15,3,0.9392833333333334,1,2.96357,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
44,2006,2009,15,3,0.9222633333333333,1,2.9533579999999997,"['Sovereignty', 'Social Sector']",0,221
219,2006,2009,15,3,0.9215433333333333,1,2.9529259999999997,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
14,2006,2006,17,2,0.990955,1,2.8945730000000003,"['Sovereignty', 'Human Rights Development']",0,221
101,2006,2006,17,2,0.988545,1,2.8931270000000002,"['Sovereignty', 'Human Rights Development']",0,221
131,2006,2007,17,2,0.98566,1,2.8913960000000003,"['Sovereignty', 'Human Rights Development']",0,221
101,2006,2007,17,2,0.982775,1,2.8896650000000004,"['Sovereignty', 'Human Rights Development']",0,221
235,1997,1997,11,4,0.9812000000000001,1,2.8887199999999997,['Investments Sector'],0,221
84,1997,2003,11,4,0.97959,1,2.8877539999999997,['Investments Sector'],0,221
113,2006,2007,17,2,0.979545,1,2.8877270000000004,"['Sovereignty', 'Human Rights Development']",0,221
101,2006,2006,14,3,0.9789766666666666,1,2.887386,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
67,2006,2006,17,2,0.9787300000000001,1,2.8872380000000004,"['Political State Sector', 'Human Rights Development']",0,221
138,2006,2006,17,2,0.97708,1,2.886248,"['Political State Sector', 'Human Rights Development']",0,221
101,2006,2007,14,3,0.9764400000000001,1,2.8858639999999998,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
118,2006,2006,17,2,0.97532,1,2.885192,"['Political State Sector', 'Human Rights Development']",0,221
131,2006,2007,14,3,0.9739066666666667,1,2.8843439999999996,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
120,1997,2003,11,4,0.9736549999999999,1,2.884193,['Investments Sector'],0,221
239,2006,2006,14,3,0.97309,1,2.883854,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
14,2006,2007,17,2,0.97276,1,2.883656,"['Sovereignty', 'Human Rights Development']",0,221
182,2006,2006,17,2,0.9717450000000001,1,2.8830470000000004,"['Political State Sector', 'Human Rights Development']",0,221
219,2006,2006,17,2,0.97065,1,2.88239,"['Political State Sector', 'Human Rights Development']",0,221
131,2006,2006,14,3,0.9701133333333334,1,2.882068,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
239,2006,2007,14,3,0.9693266666666666,1,2.8815959999999996,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
100,2006,2007,17,2,0.96837,1,2.881022,"['Social Sector', 'Human Rights Development']",0,221
21,1997,1997,11,4,0.96825,1,2.88095,['Investments Sector'],0,221
229,2006,2007,17,2,0.96779,1,2.8806740000000004,"['Political State Sector', 'Sovereignty']",0,221
219,2006,2007,17,2,0.96617,1,2.879702,"['Political State Sector', 'Human Rights Development']",0,221
233,2006,2006,17,2,0.9654050000000001,1,2.879243,"['Social Sector', 'Human Rights Development']",0,221
163,2006,2007,17,2,0.96502,1,2.8790120000000003,"['Social Sector', 'Human Rights Development']",0,221
13,1997,2006,11,4,0.9638450000000001,1,2.878307,['Investments Sector'],0,221
100,2006,2006,17,2,0.96367,1,2.8782020000000004,"['Social Sector', 'Human Rights Development']",0,221
63,2006,2006,17,2,0.9618599999999999,1,2.877116,"['Political State Sector', 'Human Rights Development']",0,221
181,2006,2006,14,3,0.9617333333333334,1,2.87704,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
102,2006,2006,17,2,0.9615450000000001,1,2.8769270000000002,"['Political State Sector', 'Human Rights Development']",0,221
20,2006,2007,17,2,0.9614,1,2.8768400000000005,"['Political State Sector', 'Human Rights Development']",0,221
20,2006,2006,17,2,0.96005,1,2.87603,"['Political State Sector', 'Human Rights Development']",0,221
229,2006,2006,17,2,0.95994,1,2.875964,"['Political State Sector', 'Sovereignty']",0,221
113,2006,2006,14,3,0.9598633333333333,1,2.8759179999999995,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
173,2006,2007,17,2,0.957975,1,2.874785,"['Sovereignty', 'Human Rights Development']",0,221
2,2006,2006,17,2,0.957665,1,2.8745990000000003,"['Political State Sector', 'Human Rights Development']",0,221
81,2006,2006,17,2,0.9566950000000001,1,2.8740170000000003,"['Sovereignty', 'Human Rights Development']",0,221
112,2006,2006,14,3,0.9564833333333334,1,2.87389,"['Political State Sector', 'Human Rights Development']",0,221
167,2006,2007,17,2,0.956265,1,2.873759,"['Social Sector', 'Human Rights Development']",0,221
113,2006,2007,14,3,0.9562633333333332,1,2.8737579999999996,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,221
107,2006,2006,17,2,0.95619,1,2.873714,"['Social Sector', 'Human Rights Development']",0,221
232,2006,2006,17,2,0.956075,1,2.8736450000000002,"['Finance Economy Sector', 'Human Rights Development']",0,221
234,2006,2007,17,2,0.95475,1,2.87285,"['Sovereignty', 'Human Rights Development']",0,221
