country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk
113,2006,2006,17,5,0.94697,1,3.7681820000000004,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,170
120,2006,2006,17,5,0.9340300000000001,1,3.7604180000000005,"['Finance Economy Sector', 'Political State Sector', 'Social Sector']",0,170
108,2006,2006,17,5,0.9330040000000001,1,3.7598024000000003,"['Finance Economy Sector', 'Political State Sector', 'Social Sector', 'Human Rights Development']",0,170
120,2006,2007,17,5,0.930904,1,3.7585424,"['Finance Economy Sector', 'Political State Sector', 'Sovereignty', 'Social Sector']",0,170
113,2006,2006,16,5,0.9446640000000001,1,3.6667984000000002,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,170
119,2006,2007,16,5,0.941048,1,3.6646288,"['Finance Economy Sector', 'Sovereignty', 'Social Sector', 'Human Rights Development']",0,170
120,2006,2006,16,5,0.9379120000000001,1,3.6627472,"['Finance Economy Sector', 'Political State Sector', 'Social Sector']",0,170
120,2006,2007,16,5,0.932658,1,3.6595948,"['Finance Economy Sector', 'Political State Sector', 'Sovereignty', 'Social Sector']",0,170
101,2006,2006,15,5,0.950728,1,3.5704368,"['Finance Economy Sector', 'Political State Sector', 'Sovereignty']",0,170
67,2006,2006,15,5,0.9456579999999999,1,3.5673947999999998,"['Finance Economy Sector', 'Political State Sector', 'Social Sector']",0,170
120,2006,2006,15,5,0.9388719999999999,1,3.5633232,"['Finance Economy Sector', 'Political State Sector', 'Social Sector']",0,170
101,2006,2007,17,4,0.956915,1,3.474149,"['Finance Economy Sector', 'Political State Sector', 'Sovereignty']",0,170
101,2006,2006,17,4,0.9545250000000001,1,3.4727150000000004,"['Finance Economy Sector', 'Political State Sector', 'Sovereignty']",0,170
25,2006,2007,17,4,0.9523075,1,3.4713845,"['Finance Economy Sector', 'Political State Sector', 'Social Sector']",0,170
101,2006,2007,14,5,0.9514239999999999,1,3.4708544000000003,"['Finance Economy Sector', 'Political State Sector', 'Sovereignty']",0,170
113,2006,2007,17,4,0.951075,1,3.470645,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,170
119,2006,2007,17,4,0.95044,1,3.4702640000000002,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,170
131,2006,2007,17,4,0.948955,1,3.4693730000000005,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,170
81,2006,2006,17,4,0.945025,1,3.4670150000000004,"['Finance Economy Sector', 'Political State Sector', 'Sovereignty', 'Social Sector']",0,170
67,2006,2006,17,4,0.9434575,1,3.4660745000000004,"['Finance Economy Sector', 'Political State Sector', 'Social Sector']",0,170
229,2006,2006,17,4,0.9424625,1,3.4654775000000004,"['Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,170
29,2006,2006,17,4,0.9419225,1,3.4651535000000004,"['Finance Economy Sector', 'Political State Sector', 'Sovereignty', 'Human Rights Development']",0,170
120,2006,2007,14,5,0.941456,1,3.4648736,"['Finance Economy Sector', 'Political State Sector', 'Social Sector']",0,170
