country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,overall_event_correlation_score,detailed_event_correlation_scores,country_a_id_fk,event_correlation_count,similar_event_year_a,similar_raw_event,similar_event_year_b
150,2006,2006,17,4,0.9521075,1,3.4712645,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,29,0,,,
170,2006,2006,17,4,0.9419225,1,3.4651535000000004,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Sovereignty']",0.0,,29,0,,,
108,2006,2008,16,4,0.9267125,1,3.3560274999999997,"['Political State Sector', 'Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
34,2006,2006,16,4,0.9238075,1,3.3542845,"['Political State Sector', 'Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
108,2006,2009,15,4,0.933335,1,3.260001,"['Political State Sector', 'Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
34,2006,2006,15,4,0.926955,1,3.256173,"['Political State Sector', 'Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
131,2006,2006,17,3,0.9705,1,3.1823,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
101,2006,2007,17,3,0.96089,1,3.176534,"['Political State Sector', 'Finance Economy Sector', 'Sovereignty']",0.0,,29,0,,,
131,2006,2007,17,3,0.9577733333333334,1,3.174664,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
101,2006,2006,17,3,0.9556100000000001,1,3.173366,"['Political State Sector', 'Finance Economy Sector', 'Sovereignty']",0.0,,29,0,,,
52,2006,2006,17,3,0.9542999999999999,1,3.17258,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,29,0,,,
229,2006,2006,17,3,0.9469466666666667,1,3.168168,"['Social Sector', 'Sovereignty']",0.0,,29,0,,,
113,2006,2007,17,3,0.9447633333333334,1,3.166858,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
86,2006,2010,14,4,0.9431875,1,3.1659125,"['Political State Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
211,2006,2006,17,3,0.9376466666666667,1,3.162588,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0.0,,29,0,,,
54,2006,2006,17,3,0.9367366666666667,1,3.162042,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
34,2006,2006,17,3,0.9356566666666667,1,3.161394,"['Political State Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
72,2006,2007,17,3,0.9352566666666666,1,3.161154,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0.0,,29,0,,,
239,2006,2007,17,3,0.9341200000000001,1,3.160472,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
170,2006,2007,17,3,0.9324966666666666,1,3.159498,"['Political State Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
34,2006,2006,14,4,0.931775,1,3.159065,"['Political State Sector', 'Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
172,2006,2006,17,3,0.9314566666666666,1,3.158874,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,29,0,,,
213,2006,2007,17,3,0.9309566666666665,1,3.1585739999999998,"['Political State Sector', 'Finance Economy Sector', 'Sovereignty']",0.0,,29,0,,,
150,2006,2007,17,3,0.9305666666666667,1,3.15834,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0.0,,29,0,,,
108,2006,2009,14,4,0.92656,1,3.155936,"['Political State Sector', 'Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
108,2006,2007,17,3,0.91773,1,3.150638,"['Political State Sector', 'Finance Economy Sector', 'Sovereignty']",0.0,,29,0,,,
118,2006,2006,14,4,0.9154925,1,3.1492955,"['Finance Economy Sector', 'Social Sector']",0.0,,29,0,,,
61,2006,2007,17,3,0.9105966666666667,1,3.146358,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
108,2006,2006,17,3,0.9070866666666667,1,3.144252,"['Political State Sector', 'Human Rights Development', 'Sovereignty']",0.0,,29,0,,,
131,2006,2006,16,3,0.9638633333333333,1,3.078318,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
150,2006,2006,16,3,0.9567533333333333,1,3.074052,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,29,0,,,
101,2006,2007,16,3,0.95666,1,3.073996,"['Political State Sector', 'Finance Economy Sector', 'Sovereignty']",0.0,,29,0,,,
131,2006,2007,16,3,0.9506399999999999,1,3.070384,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
52,2006,2006,16,3,0.9502733333333332,1,3.070164,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,29,0,,,
170,2006,2006,16,3,0.9490866666666666,1,3.069452,"['Political State Sector', 'Finance Economy Sector', 'Sovereignty']",0.0,,29,0,,,
101,2006,2006,16,3,0.9488866666666667,1,3.069332,"['Political State Sector', 'Finance Economy Sector', 'Sovereignty']",0.0,,29,0,,,
113,2006,2007,16,3,0.9466066666666667,1,3.067964,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
229,2006,2006,16,3,0.9462133333333332,1,3.067728,"['Social Sector', 'Sovereignty']",0.0,,29,0,,,
170,2006,2009,13,4,0.944385,1,3.066631,"['Political State Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
113,2006,2010,13,4,0.9371175,1,3.0622705,"['Social Sector', 'Sovereignty']",0.0,,29,0,,,
54,2006,2006,16,3,0.9357633333333334,1,3.061458,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
243,2006,2006,16,3,0.9349033333333333,1,3.060942,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
239,2006,2006,16,3,0.93382,1,3.060292,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
34,2006,2007,16,3,0.9331633333333333,1,3.059898,"['Political State Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
72,2006,2007,16,3,0.9331,1,3.05986,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0.0,,29,0,,,
211,2006,2006,16,3,0.93291,1,3.059746,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0.0,,29,0,,,
239,2006,2007,16,3,0.9293066666666667,1,3.057584,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
102,1990,1997,18,2,0.9627986206896552,2,2.9776791724137928,['Unknown'],0.0,,29,0,,,
69,1990,2003,18,2,0.9581591304347825,2,2.974895478260869,['Unknown'],0.0,,29,0,,,
52,2006,2006,15,3,0.9544166666666666,1,2.97265,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,29,0,,,
131,2006,2006,15,3,0.9533,1,2.97198,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
69,1990,2004,18,2,0.952226956521739,2,2.971336173913043,['Unknown'],0.0,,29,0,,,
45,1990,2001,18,2,0.9507325,2,2.9704395,['Unknown'],0.0,,29,0,,,
102,1990,1996,18,2,0.9494213793103449,2,2.9696528275862066,['Unknown'],0.0,,29,0,,,
170,2006,2006,15,3,0.94847,1,2.9690819999999998,"['Political State Sector', 'Finance Economy Sector', 'Sovereignty']",0.0,,29,0,,,
238,2006,2006,15,3,0.9469666666666666,1,2.96818,"['Political State Sector', 'Finance Economy Sector', 'Sovereignty']",0.0,,29,0,,,
45,1990,1998,18,2,0.946945,2,2.9681669999999998,['Unknown'],0.0,,29,0,,,
45,1990,2002,18,2,0.9455399999999999,2,2.9673239999999996,['Unknown'],0.0,,29,0,,,
170,2006,2008,15,3,0.9455166666666667,1,2.96731,"['Political State Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
150,2006,2006,15,3,0.9452233333333333,1,2.9671339999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,29,0,,,
45,1990,2000,18,2,0.944375,2,2.9666249999999996,['Unknown'],0.0,,29,0,,,
100,1990,1994,18,2,0.9421466666666666,2,2.9652879999999997,['Unknown'],0.0,,29,0,,,
45,1990,1999,18,2,0.9408591666666667,2,2.9645155,['Unknown'],0.0,,29,0,,,
69,1990,2002,18,2,0.9407652173913043,2,2.9644591304347827,['Unknown'],0.0,,29,0,,,
45,1990,1996,18,2,0.9400958333333334,2,2.9640575,['Unknown'],0.0,,29,0,,,
229,2006,2006,15,3,0.9395233333333334,1,2.963714,"['Social Sector', 'Sovereignty']",0.0,,29,0,,,
131,2006,2007,15,3,0.9392166666666667,1,2.96353,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
45,1990,1997,18,2,0.9381958333333333,2,2.9629174999999996,['Unknown'],0.0,,29,0,,,
239,2006,2009,15,3,0.9354100000000001,1,2.961246,"['Social Sector', 'Sovereignty']",0.0,,29,0,,,
54,2006,2006,15,3,0.93352,1,2.9601119999999996,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
102,1990,1995,18,2,0.9307586206896552,2,2.958455172413793,['Unknown'],0.0,,29,0,,,
53,2006,2006,15,3,0.9297533333333333,1,2.957852,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0.0,,29,0,,,
43,1990,1996,18,2,0.9291766666666667,2,2.957506,['Unknown'],0.0,,29,0,,,
28,1990,1996,18,2,0.928754,2,2.9572524,['Unknown'],0.0,,29,0,,,
101,1990,1998,18,2,0.9266321428571428,2,2.9559792857142857,['Unknown'],0.0,,29,0,,,
34,2006,2007,15,3,0.9258133333333335,1,2.955488,"['Political State Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
38,1990,1995,18,2,0.9257291304347826,2,2.9554374782608694,['Unknown'],0.0,,29,0,,,
243,2006,2006,15,3,0.9256633333333334,1,2.9553979999999997,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
6,1990,1996,18,2,0.9254318181818182,2,2.955259090909091,['Unknown'],0.0,,29,0,,,
118,2006,2006,15,3,0.9252533333333334,1,2.955152,"['Finance Economy Sector', 'Social Sector']",0.0,,29,0,,,
45,1990,1995,18,2,0.9252125000000001,2,2.9551274999999997,['Unknown'],0.0,,29,0,,,
62,1990,1999,18,2,0.9237066666666666,2,2.954224,['Unknown'],0.0,,29,0,,,
3,1990,2001,18,2,0.9232166666666667,2,2.9539299999999997,['Unknown'],0.0,,29,0,,,
62,1990,2000,18,2,0.92258,2,2.9535479999999996,['Unknown'],0.0,,29,0,,,
100,1990,1991,18,2,0.92235,2,2.95341,['Unknown'],0.0,,29,0,,,
181,2006,2006,15,3,0.9222566666666667,1,2.953354,"['Finance Economy Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
100,1990,1993,18,2,0.9207966666666666,2,2.9524779999999997,['Unknown'],0.0,,29,0,,,
118,2006,2006,12,4,0.92053,1,2.9523180000000004,"['Human Rights Development', 'Social Sector']",0.0,,29,0,,,
108,2006,2008,15,3,0.9163633333333333,1,2.9498179999999996,"['Political State Sector', 'Social Sector', 'Sovereignty']",0.0,,29,0,,,
38,1990,2004,18,2,0.9151504347826086,2,2.949090260869565,['Unknown'],0.0,,29,0,,,
11,1990,1995,18,2,0.913055,2,2.9478329999999997,['Unknown'],0.0,,29,0,,,
43,1990,1995,18,2,0.91287,2,2.9477219999999997,['Unknown'],0.0,,29,0,,,
45,1990,1992,18,2,0.9091941666666666,2,2.9455165,['Unknown'],0.0,,29,0,,,
81,2006,2006,17,2,0.985825,1,2.8914950000000004,"['Political State Sector', 'Sovereignty']",0.0,,29,0,,,
144,2006,2006,17,2,0.9801150000000001,1,2.888069,"['Political State Sector', 'Finance Economy Sector']",0.0,,29,0,,,
113,2006,2006,17,2,0.9747250000000001,1,2.8848350000000003,"['Finance Economy Sector', 'Sovereignty']",0.0,,29,0,,,
25,2006,2006,17,2,0.973205,1,2.8839230000000002,"['Political State Sector', 'Finance Economy Sector']",0.0,,29,0,,,
222,2006,2007,17,2,0.971425,1,2.882855,"['Political State Sector', 'Finance Economy Sector']",0.0,,29,0,,,
109,2006,2006,17,2,0.970955,1,2.8825730000000003,"['Political State Sector', 'Finance Economy Sector']",0.0,,29,0,,,
67,2006,2006,17,2,0.9702649999999999,1,2.882159,"['Political State Sector', 'Finance Economy Sector']",0.0,,29,0,,,
78,2006,2007,17,2,0.96667,1,2.880002,"['Finance Economy Sector', 'Social Sector']",0.0,,29,0,,,
127,2006,2007,17,2,0.9663550000000001,1,2.8798130000000004,"['Political State Sector', 'Sovereignty']",0.0,,29,0,,,
62,2006,2006,17,2,0.9655499999999999,1,2.8793300000000004,"['Finance Economy Sector', 'Social Sector']",0.0,,29,0,,,
48,2006,2007,17,2,0.96529,1,2.8791740000000003,"['Political State Sector', 'Sovereignty']",0.0,,29,0,,,
102,1990,1997,17,2,0.9645727586206896,2,2.878743655172414,['Unknown'],0.0,,29,0,,,
219,2006,2006,17,2,0.9642949999999999,1,2.878577,"['Finance Economy Sector', 'Social Sector']",0.0,,29,0,,,
221,2006,2007,17,2,0.963895,1,2.878337,"['Social Sector', 'Sovereignty']",0.0,,29,0,,,
243,2006,2007,17,2,0.961005,1,2.8766030000000002,"['Finance Economy Sector', 'Sovereignty']",0.0,,29,0,,,
69,1990,2003,17,2,0.9599408695652174,2,2.8759645217391308,['Unknown'],0.0,,29,0,,,
25,2006,2007,17,2,0.9594400000000001,1,2.8756640000000004,"['Political State Sector', 'Finance Economy Sector']",0.0,,29,0,,,
69,1990,2004,17,2,0.9584152173913043,2,2.8750491304347827,['Unknown'],0.0,,29,0,,,
78,2006,2006,17,2,0.957935,1,2.8747610000000003,"['Finance Economy Sector', 'Social Sector']",0.0,,29,0,,,
109,2006,2007,17,2,0.957335,1,2.874401,"['Political State Sector', 'Sovereignty']",0.0,,29,0,,,
