unique_id,org_fk,main_name_fk,index_name_fk,version_fk,country_a_id_fk,country_b_id_fk,pattern_length_fk,correlation,start_year_a_fk,index_values_a,start_year_b_fk,index_values_b,creation_date
1588611,The Fund For Peace,Fragile State Index,Total,2023,192,86,17,0.9595,2007,"73.8,72.4,71.4,71.1,69.5,68.5,68.7,69.3,68.2,67.6,67.1,65.53086971578227,64.2,63.2966485589962,64.2,64.8,65.1",2007,"71.6,69.0,67.9,67.0,66.4,65.0,64.6,65.2,63.5,63.0,61.5,59.9,57.6,55.24684546356435,56.1,54.3,53.7",2023-12-14 13:30:30
2417636,The Fund For Peace,Fragile State Index,C2: Factionalized Elites,2023,192,86,17,0.90222,2007,"5.4,5.4,5.5,5.3,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1",2007,"5.7,5.7,5.8,5.8,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6",2023-12-15 12:31:10
4242182,The Fund For Peace,Fragile State Index,E2: Economic Inequality,2023,192,86,17,0.95032,2007,"7.2,6.9,6.8,6.6,6.6,6.3,6.0,5.7,5.4,5.1,4.9,4.6000000000000005,4.3,4.0,3.7,3.6,3.7",2007,"7.1,7.1,6.9,6.7,6.5,6.2,5.9,5.6,5.3,5.0,4.8,4.6,4.6,4.6,4.9,4.6,4.6",2023-12-18 02:54:45
5192772,The Fund For Peace,Fragile State Index,P1: State Legitimacy,2023,192,86,17,0.97832,2007,"6.7,6.7,6.6,6.4,6.2,6.0,6.0,6.0,6.2,5.7,5.5,5.2,4.9,4.6000000000000005,4.3,4.4,4.1",2007,"6.5,6.5,6.3,6.4,6.2,6.2,6.2,6.2,5.9,5.6,5.4,5.2,4.9,4.6000000000000005,4.3,4.0,3.7",2023-12-18 20:31:25
6007010,The Fund For Peace,Fragile State Index,P3: Human Rights,2023,192,86,17,0.90526,2007,"4.9,4.6,4.7,4.5,4.2,4.4,4.5,4.8,4.5,4.3,4.1,4.021385458935917,3.9,3.615940035288566,3.6,3.5,3.8",2007,"5.1,4.9,4.7,4.6,4.3,4.0,3.7,4.0,3.7,3.4,3.2,3.0,2.7,2.4000000000000004,2.1,1.8,1.5",2023-12-19 13:50:13
6492071,The Fund For Peace,Fragile State Index,S1: Demographic Pressures,2023,192,86,17,0.93767,2007,"6.8,6.8,6.5,6.9,7.0,6.7,6.8,6.5,6.2,5.9,5.7,5.4,5.1,5.199999999999999,5.2,4.9,4.7",2007,"5.9,5.7,5.9,5.8,5.8,5.5,5.2,5.5,5.2,4.9,4.7,4.5,4.2,3.9,3.9,4.4,4.1",2023-12-19 23:41:40
1588402,The Fund For Peace,Fragile State Index,Total,2023,192,86,16,0.97435,2007,"73.8,72.4,71.4,71.1,69.5,68.5,68.7,69.3,68.2,67.6,67.1,65.53086971578227,64.2,63.2966485589962,64.2,64.8",2007,"71.6,69.0,67.9,67.0,66.4,65.0,64.6,65.2,63.5,63.0,61.5,59.9,57.6,55.24684546356435,56.1,54.3",2023-12-14 13:30:17
2417621,The Fund For Peace,Fragile State Index,C2: Factionalized Elites,2023,192,86,16,0.9005,2007,"5.4,5.4,5.5,5.3,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1",2007,"5.7,5.7,5.8,5.8,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6,5.6",2023-12-15 12:31:08
4241999,The Fund For Peace,Fragile State Index,E2: Economic Inequality,2023,192,86,16,0.94966,2007,"7.2,6.9,6.8,6.6,6.6,6.3,6.0,5.7,5.4,5.1,4.9,4.6000000000000005,4.3,4.0,3.7,3.6",2007,"7.1,7.1,6.9,6.7,6.5,6.2,5.9,5.6,5.3,5.0,4.8,4.6,4.6,4.6,4.9,4.6",2023-12-18 02:54:33
5192688,The Fund For Peace,Fragile State Index,P1: State Legitimacy,2023,192,86,16,0.9753,2007,"6.7,6.7,6.6,6.4,6.2,6.0,6.0,6.0,6.2,5.7,5.5,5.2,4.9,4.6000000000000005,4.3,4.4",2007,"6.5,6.5,6.3,6.4,6.2,6.2,6.2,6.2,5.9,5.6,5.4,5.2,4.9,4.6000000000000005,4.3,4.0",2023-12-18 20:31:20
6006995,The Fund For Peace,Fragile State Index,P3: Human Rights,2023,192,86,16,0.91831,2007,"4.9,4.6,4.7,4.5,4.2,4.4,4.5,4.8,4.5,4.3,4.1,4.021385458935917,3.9,3.615940035288566,3.6,3.5",2007,"5.1,4.9,4.7,4.6,4.3,4.0,3.7,4.0,3.7,3.4,3.2,3.0,2.7,2.4000000000000004,2.1,1.8",2023-12-19 13:50:12
