country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,overall_event_correlation_score,detailed_event_correlation_scores,country_a_id_fk,event_correlation_count,similar_event_year_a,similar_raw_event,similar_event_year_b
120,2006,2007,17,6,0.935445,1,4.061267,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,25,0,,,
120,2006,2007,16,6,0.9359516666666666,1,3.9615709999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,25,0,,,
120,2006,2007,15,6,0.9344283333333333,1,3.860657,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,25,0,,,
93,2006,2007,17,5,0.955292,1,3.7731752000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Sovereignty']",0.0,,25,0,,,
142,2006,2006,17,5,0.952432,1,3.7714592000000002,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,25,0,,,
22,2006,2007,17,5,0.943808,1,3.7662848,"['Human Rights Development', 'Political State Sector', 'Finance Economy Sector', 'Sovereignty', 'Social Sector']",0.0,,25,0,,,
53,2006,2006,17,5,0.9437139999999999,1,3.7662284,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,25,0,,,
120,2006,2006,17,5,0.94055,1,3.76433,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,25,0,,,
197,2006,2006,17,5,0.937762,1,3.7626572,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,25,0,,,
93,2006,2007,16,5,0.96153,1,3.676918,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Sovereignty']",0.0,,25,0,,,
152,2006,2008,16,5,0.95533,1,3.673198,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,25,0,,,
181,2006,2006,16,5,0.95095,1,3.67057,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,25,0,,,
142,2006,2006,16,5,0.945616,1,3.6673696000000002,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,25,0,,,
22,2006,2007,16,5,0.9393039999999999,1,3.6635824,"['Human Rights Development', 'Political State Sector', 'Finance Economy Sector', 'Sovereignty', 'Social Sector']",0.0,,25,0,,,
120,2006,2006,16,5,0.937786,1,3.6626716,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,25,0,,,
93,2006,2007,15,5,0.9586180000000001,1,3.5751708,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Sovereignty']",0.0,,25,0,,,
181,2006,2006,15,5,0.9574960000000001,1,3.5744976,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,25,0,,,
152,2006,2008,15,5,0.953528,1,3.5721168,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,25,0,,,
152,2006,2009,15,5,0.9510719999999999,1,3.5706432,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,25,0,,,
101,2006,2006,15,5,0.9435499999999999,1,3.56613,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,25,0,,,
