country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk
204,2007,2007,17,3,0.9533866666666667,1,3.172032,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,122
222,2007,2007,17,3,0.9514266666666668,1,3.170856,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,122
129,2007,2007,17,3,0.9434133333333333,1,3.166048,"['Social Sector', 'Human Rights Development']",0,122
67,2007,2007,17,3,0.9398166666666666,1,3.1638900000000003,"['Political State Sector', 'Human Rights Development']",0,122
67,2007,2006,17,3,0.9313566666666667,1,3.158814,"['Political State Sector', 'Human Rights Development']",0,122
94,2007,2006,17,3,0.9286099999999999,1,3.157166,"['Social Sector', 'Human Rights Development']",0,122
138,2007,2006,17,3,0.9265333333333333,1,3.15592,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,122
144,2007,2010,14,4,0.9263725,1,3.1558235000000003,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,122
82,2007,2007,17,3,0.9245966666666666,1,3.154758,"['Political State Sector', 'Social Sector']",0,122
37,2007,2007,17,3,0.9216933333333334,1,3.153016,"['Political State Sector', 'Social Sector']",0,122
222,2007,2007,16,3,0.9580066666666666,1,3.074804,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,122
204,2007,2007,16,3,0.9557633333333334,1,3.073458,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,122
129,2007,2007,16,3,0.9456166666666667,1,3.06737,"['Social Sector', 'Human Rights Development']",0,122
222,2007,2008,16,3,0.9450166666666666,1,3.06701,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,122
198,2007,2008,16,3,0.9423400000000001,1,3.065404,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,122
198,2007,2007,16,3,0.9397433333333334,1,3.063846,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,122
68,2007,2007,16,3,0.9368166666666666,1,3.06209,"['Social Sector', 'Human Rights Development']",0,122
67,2007,2007,16,3,0.9366733333333332,1,3.062004,"['Political State Sector', 'Human Rights Development']",0,122
72,2007,2008,16,3,0.9321299999999999,1,3.059278,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,122
194,2007,2008,16,3,0.93128,1,3.0587679999999997,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,122
93,2007,2008,16,3,0.93093,1,3.058558,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,122
67,2007,2006,16,3,0.9298566666666667,1,3.0579140000000002,"['Political State Sector', 'Human Rights Development']",0,122
194,2007,2010,13,4,0.929765,1,3.057859,"['Political State Sector', 'Sovereignty', 'Social Sector', 'Human Rights Development']",0,122
94,2007,2006,16,3,0.9260266666666667,1,3.055616,"['Social Sector', 'Human Rights Development']",0,122
138,2007,2006,16,3,0.9234399999999999,1,3.054064,"['Political State Sector', 'Sovereignty', 'Human Rights Development']",0,122
144,2007,2008,16,3,0.92329,1,3.053974,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,122
198,2007,2009,15,3,0.9676233333333334,1,2.980574,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,122
204,2007,2007,15,3,0.9566033333333334,1,2.9739619999999998,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,122
