country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,overall_event_correlation_score,detailed_event_correlation_scores,country_a_id_fk,event_correlation_count,similar_event_year_a,similar_raw_event,similar_event_year_b
25,2007,2006,17,5,0.943808,1,3.7662848,"['Human Rights Development', 'Political State Sector', 'Finance Economy Sector', 'Sovereignty', 'Social Sector']",0.0,,22,0,,,
25,2007,2007,17,5,0.9409959999999999,1,3.7645976,"['Human Rights Development', 'Political State Sector', 'Finance Economy Sector', 'Sovereignty', 'Social Sector']",0.0,,22,0,,,
25,2007,2007,14,6,0.9395866666666667,1,3.763752,"['Human Rights Development', 'Political State Sector', 'Finance Economy Sector', 'Sovereignty', 'Social Sector']",0.0,,22,0,,,
56,2007,2007,17,5,0.9380499999999999,1,3.76283,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
48,2007,2006,17,5,0.934264,1,3.7605584000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
67,2007,2006,17,5,0.9298819999999999,1,3.7579292,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
40,2007,2007,17,5,0.927424,1,3.7564544,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
120,2007,2007,17,5,0.9230180000000001,1,3.7538108,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
226,2007,2007,16,5,0.9561080000000001,1,3.6736648,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
16,2007,2007,16,5,0.9466340000000001,1,3.6679804000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
56,2007,2007,16,5,0.9424279999999999,1,3.6654568000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
192,2007,2009,13,6,0.9401966666666667,1,3.6641179999999998,"['Human Rights Development', 'Political State Sector', 'Finance Economy Sector', 'Sovereignty', 'Social Sector']",0.0,,22,0,,,
226,2007,2008,16,5,0.939538,1,3.6637228,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
25,2007,2007,16,5,0.9393800000000001,1,3.663628,"['Human Rights Development', 'Political State Sector', 'Finance Economy Sector', 'Sovereignty', 'Social Sector']",0.0,,22,0,,,
25,2007,2006,16,5,0.9393039999999999,1,3.6635824,"['Human Rights Development', 'Political State Sector', 'Finance Economy Sector', 'Sovereignty', 'Social Sector']",0.0,,22,0,,,
48,2007,2006,16,5,0.9382780000000001,1,3.6629668,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
120,2007,2007,16,5,0.9284060000000001,1,3.6570436,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
192,2007,2008,15,5,0.9587260000000001,1,3.5752356,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
226,2007,2007,15,5,0.957406,1,3.5744436,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
16,2007,2007,15,5,0.953762,1,3.5722572,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
226,2007,2008,15,5,0.948624,1,3.5691744,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
25,2007,2007,15,5,0.9379099999999999,1,3.5627459999999997,"['Human Rights Development', 'Political State Sector', 'Finance Economy Sector', 'Sovereignty', 'Social Sector']",0.0,,22,0,,,
56,2007,2007,15,5,0.937434,1,3.5624604,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
9,2007,2007,15,5,0.9361200000000001,1,3.561672,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
48,2007,2006,15,5,0.935636,1,3.5613816,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
120,2007,2007,15,5,0.9287559999999999,1,3.5572536,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
86,2007,2007,14,5,0.964396,1,3.4786376000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
126,2007,2007,14,5,0.963306,1,3.4779836000000004,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
192,2007,2008,14,5,0.96254,1,3.4775240000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
16,2007,2007,17,4,0.9593725,1,3.4756235,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
16,2007,2007,14,5,0.958588,1,3.4751528000000005,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
226,2007,2007,14,5,0.955946,1,3.4735676000000004,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
52,2007,2007,17,4,0.952375,1,3.4714250000000004,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
86,2007,2007,17,4,0.95231,1,3.4713860000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
126,2007,2006,17,4,0.9502275,1,3.4701365,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
134,2007,2007,17,4,0.9488725,1,3.4693235000000002,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
101,2007,2007,17,4,0.94819,1,3.4689140000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
226,2007,2007,17,4,0.947675,1,3.468605,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
93,2007,2007,17,4,0.94636,1,3.4678160000000005,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Sovereignty']",0.0,,22,0,,,
226,2007,2008,14,5,0.9454840000000001,1,3.4672904000000004,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
2,2007,2006,17,4,0.94473,1,3.466838,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
25,2007,2006,14,5,0.9445840000000001,1,3.4667504000000005,"['Human Rights Development', 'Political State Sector', 'Finance Economy Sector', 'Sovereignty', 'Social Sector']",0.0,,22,0,,,
67,2007,2007,17,4,0.94428,1,3.4665680000000005,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
48,2007,2007,17,4,0.9428075,1,3.4656845000000005,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
56,2007,2006,17,4,0.93821,1,3.4629260000000004,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
48,2007,2006,14,5,0.9365359999999999,1,3.4619216,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
40,2007,2006,17,4,0.9348225,1,3.4608935,"['Political State Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
120,2007,2006,17,4,0.9313075,1,3.4587845,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
147,2007,2007,17,4,0.9312625,1,3.4587575000000004,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty']",0.0,,22,0,,,
120,2007,2007,14,5,0.9259320000000001,1,3.4555592000000006,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
126,2007,2007,16,4,0.9740375,1,3.3844225,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
16,2007,2007,13,5,0.970978,1,3.3825868,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
192,2007,2008,13,5,0.9665079999999999,1,3.3799048,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
86,2007,2007,13,5,0.96599,1,3.379594,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
52,2007,2007,16,4,0.9626775,1,3.3776064999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
192,2007,2008,16,4,0.9624725000000001,1,3.3774835,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
192,2007,2007,16,4,0.9613075,1,3.3767845,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
126,2007,2008,13,5,0.958718,1,3.3752307999999998,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
226,2007,2007,13,5,0.958198,1,3.3749187999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
25,2007,2008,16,4,0.955225,1,3.3731349999999996,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
86,2007,2007,16,4,0.9537875,1,3.3722725,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
101,2007,2007,16,4,0.9520649999999999,1,3.3712389999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
134,2007,2007,16,4,0.9516525,1,3.3709914999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
67,2007,2007,16,4,0.9516225,1,3.3709735,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
126,2007,2006,16,4,0.9505399999999999,1,3.3703239999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
48,2007,2007,16,4,0.9491674999999999,1,3.3695005,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
113,2007,2008,16,4,0.948895,1,3.369337,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
19,2007,2007,13,5,0.9477399999999999,1,3.3686439999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
131,2007,2008,16,4,0.94714,1,3.368284,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
25,2007,2007,13,5,0.94424,1,3.3665439999999998,"['Human Rights Development', 'Political State Sector', 'Finance Economy Sector', 'Sovereignty', 'Social Sector']",0.0,,22,0,,,
25,2007,2009,13,5,0.9432220000000001,1,3.3659331999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
2,2007,2006,16,4,0.93959,1,3.3637539999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
25,2007,2006,13,5,0.9387800000000001,1,3.3632679999999997,"['Human Rights Development', 'Political State Sector', 'Finance Economy Sector', 'Sovereignty', 'Social Sector']",0.0,,22,0,,,
45,2007,2008,16,4,0.938625,1,3.363175,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
40,2007,2007,16,4,0.9379575,1,3.3627744999999996,"['Political State Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
142,2007,2007,16,4,0.9358925,1,3.3615354999999996,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
72,2007,2007,16,4,0.935045,1,3.361027,"['Political State Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
134,2007,2008,16,4,0.9300775,1,3.3580465,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
56,2007,2006,16,4,0.9295074999999999,1,3.3577044999999996,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
40,2007,2006,16,4,0.92612,1,3.3556719999999998,"['Political State Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
126,2007,2007,15,4,0.9754525000000001,1,3.2852715000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
192,2007,2007,15,4,0.971775,1,3.283065,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
52,2007,2007,15,4,0.9652125,1,3.2791275000000004,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
126,2007,2008,15,4,0.9590275,1,3.2754165000000004,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
25,2007,2008,15,4,0.9586950000000001,1,3.275217,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
86,2007,2007,15,4,0.9553175,1,3.2731905,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
239,2007,2007,15,4,0.9546375,1,3.2727825,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
101,2007,2007,15,4,0.9536625,1,3.2721975,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
134,2007,2007,15,4,0.952745,1,3.271647,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
67,2007,2007,15,4,0.952025,1,3.271215,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
48,2007,2007,15,4,0.950415,1,3.270249,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
126,2007,2006,15,4,0.9496525,1,3.2697915,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
113,2007,2008,15,4,0.94689,1,3.2681340000000003,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
101,2007,2008,15,4,0.94682,1,3.268092,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
192,2007,2009,15,4,0.945845,1,3.267507,"['Political State Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty']",0.0,,22,0,,,
25,2007,2006,15,4,0.945735,1,3.2674410000000003,"['Political State Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty']",0.0,,22,0,,,
131,2007,2008,15,4,0.9421525,1,3.2652915,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
25,2007,2009,15,4,0.9406975,1,3.2644185,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
45,2007,2008,15,4,0.940065,1,3.2640390000000004,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
19,2007,2007,15,4,0.9376325,1,3.2625795,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
86,2007,2009,15,4,0.933145,1,3.259887,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0.0,,22,0,,,
40,2007,2006,15,4,0.9319500000000001,1,3.25917,"['Political State Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
134,2007,2008,15,4,0.9316525,1,3.2589915,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
226,2007,2009,15,4,0.91884,1,3.251304,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0.0,,22,0,,,
192,2007,2007,14,4,0.9741775,1,3.1845065000000004,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
213,2007,2007,17,3,0.9711533333333334,1,3.1826920000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,22,0,,,
239,2007,2007,17,3,0.96945,1,3.18167,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
113,2007,2007,17,3,0.9694366666666667,1,3.181662,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
192,2007,2007,17,3,0.9680433333333333,1,3.180826,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,22,0,,,
61,2007,2007,17,3,0.9658666666666668,1,3.17952,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
239,2007,2007,14,4,0.9656825,1,3.1794095,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
52,2007,2007,14,4,0.96564,1,3.179384,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
203,2007,2007,17,3,0.9654866666666667,1,3.1792920000000002,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,22,0,,,
37,2007,2007,17,3,0.9645233333333333,1,3.1787140000000003,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0.0,,22,0,,,
25,2007,2008,14,4,0.9643325,1,3.1785995000000002,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
126,2007,2007,17,3,0.9610166666666666,1,3.17661,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,22,0,,,
101,2007,2007,14,4,0.960155,1,3.176093,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
219,2007,2007,17,3,0.9597333333333333,1,3.17584,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
126,2007,2008,14,4,0.9587375,1,3.1752425,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
202,2007,2007,17,3,0.9567,1,3.17402,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
192,2007,2009,14,4,0.9563325,1,3.1737995000000003,"['Political State Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty']",0.0,,22,0,,,
101,2007,2006,17,3,0.9554300000000001,1,3.173258,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,22,0,,,
67,2007,2007,14,4,0.955155,1,3.173093,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
52,2007,2006,17,3,0.9548833333333334,1,3.17293,"['Political State Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
126,2007,2006,14,4,0.9548650000000001,1,3.1729190000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
86,2007,2008,14,4,0.954405,1,3.172643,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
101,2007,2008,14,4,0.9537825,1,3.1722695,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
45,2007,2007,17,3,0.9532266666666667,1,3.171936,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
219,2007,2006,17,3,0.9528366666666667,1,3.171702,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
93,2007,2008,14,4,0.9524900000000001,1,3.171494,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Sovereignty']",0.0,,22,0,,,
9,2007,2007,17,3,0.9509166666666667,1,3.17055,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0.0,,22,0,,,
113,2007,2008,14,4,0.9507175,1,3.1704305,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
93,2007,2007,14,4,0.95062,1,3.170372,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Sovereignty']",0.0,,22,0,,,
152,2007,2007,17,3,0.9499233333333333,1,3.169954,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,22,0,,,
132,2007,2007,17,3,0.9497166666666667,1,3.16983,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
131,2007,2008,14,4,0.9494374999999999,1,3.1696625000000003,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
142,2007,2007,17,3,0.9468833333333334,1,3.16813,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,22,0,,,
56,2007,2007,14,4,0.9468125000000001,1,3.1680875,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
134,2007,2007,14,4,0.9464025,1,3.1678415,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
25,2007,2009,14,4,0.9462025000000001,1,3.1677215,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
48,2007,2007,14,4,0.9459525,1,3.1675715,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
62,2007,2006,17,3,0.9455533333333334,1,3.167332,"['Political State Sector', 'Human Rights Development']",0.0,,22,0,,,
61,2007,2006,17,3,0.94495,1,3.16697,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
45,2007,2008,14,4,0.94478,1,3.166868,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
198,2007,2007,17,3,0.9445266666666666,1,3.166716,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0.0,,22,0,,,
19,2007,2007,17,3,0.9443866666666666,1,3.166632,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0.0,,22,0,,,
2,2007,2007,17,3,0.9441433333333333,1,3.166486,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,22,0,,,
9,2007,2007,14,4,0.9434325,1,3.1660595000000002,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
19,2007,2007,14,4,0.9427099999999999,1,3.165626,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
167,2007,2009,14,4,0.9419525,1,3.1651715,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
142,2007,2009,14,4,0.9398,1,3.16388,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
67,2007,2006,14,4,0.938815,1,3.163289,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
26,2007,2010,14,4,0.9386825,1,3.1632095,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
238,2007,2007,17,3,0.9380366666666666,1,3.1628220000000002,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,22,0,,,
222,2007,2007,17,3,0.9379833333333334,1,3.16279,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0.0,,22,0,,,
81,2007,2006,17,3,0.93738,1,3.1624280000000002,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0.0,,22,0,,,
25,2007,2010,14,4,0.936965,1,3.162179,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
103,2007,2007,17,3,0.9369166666666667,1,3.16215,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
198,2007,2007,14,4,0.9366175,1,3.1619705,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
15,2007,2007,17,3,0.9365233333333333,1,3.161914,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
86,2007,2009,14,4,0.93582,1,3.161492,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0.0,,22,0,,,
202,2007,2006,17,3,0.9352366666666666,1,3.161142,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
96,2007,2007,17,3,0.9350133333333334,1,3.161008,"['Human Rights Development', 'Social Sector', 'Sovereignty']",0.0,,22,0,,,
234,2007,2007,17,3,0.9343,1,3.16058,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
33,2007,2007,14,4,0.9340925,1,3.1604555000000003,"['Finance Economy Sector', 'Social Sector']",0.0,,22,0,,,
131,2007,2007,17,3,0.93216,1,3.1592960000000003,"['Human Rights Development', 'Social Sector']",0.0,,22,0,,,
134,2007,2008,14,4,0.9316949999999999,1,3.159017,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
45,2007,2006,17,3,0.9313533333333334,1,3.158812,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0.0,,22,0,,,
33,2007,2007,17,3,0.9310200000000001,1,3.158612,"['Finance Economy Sector', 'Social Sector']",0.0,,22,0,,,
29,2007,2007,17,3,0.9304266666666666,1,3.158256,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0.0,,22,0,,,
