country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,Power
127,1998,1998,18,1,0.99473,2.696838
67,1998,1998,18,1,0.99354,2.696124
143,1998,1998,18,1,0.99213,2.695278
126,1998,1998,18,1,0.98993,2.6939580000000003
60,1998,2000,18,1,0.98939,2.6936340000000003
163,1998,1998,18,1,0.98867,2.6932020000000003
196,1998,1998,18,1,0.98814,2.6928840000000003
121,1998,1988,18,1,0.98792,2.692752
39,1998,1998,18,1,0.98789,2.692734
49,1998,1998,18,1,0.9876,2.6925600000000003
85,1998,1998,18,1,0.98756,2.692536
147,1998,1998,18,1,0.98641,2.691846
202,1998,1998,18,1,0.98609,2.691654
155,1998,1998,18,1,0.98579,2.6914740000000004
169,1998,2003,18,1,0.98507,2.691042
227,1998,1998,18,1,0.98384,2.6903040000000003
21,1998,1998,18,1,0.98315,2.68989
200,1998,2002,18,1,0.98314,2.689884
101,1998,2002,18,1,0.98293,2.6897580000000003
14,1998,1998,18,1,0.9827,2.68962
173,1998,2003,18,1,0.98265,2.68959
43,1998,1998,18,1,0.9826,2.68956
2,1998,1998,18,1,0.98239,2.6894340000000003
64,1998,1969,18,1,0.98227,2.689362
173,1998,2002,18,1,0.9822,2.68932
226,1998,1998,18,1,0.98208,2.689248
23,1998,1998,18,1,0.98165,2.68899
134,1998,1998,18,1,0.98162,2.688972
191,1998,1998,18,1,0.9816,2.6889600000000002
177,1998,1982,18,1,0.98159,2.688954
238,1998,2002,18,1,0.9814,2.68884
81,1998,1998,18,1,0.98115,2.6886900000000002
200,1998,2003,18,1,0.98109,2.688654
183,1998,2003,18,1,0.98104,2.688624
167,1998,1972,18,1,0.98095,2.68857
26,1998,2003,18,1,0.98086,2.688516
29,1998,1981,18,1,0.98085,2.68851
211,1998,2002,18,1,0.98068,2.688408
176,1998,1998,18,1,0.98059,2.688354
52,1998,2003,18,1,0.98054,2.688324
174,1998,2003,18,1,0.98027,2.688162
3,1998,1971,18,1,0.98023,2.6881380000000004
34,1998,1998,18,1,0.97971,2.6878260000000003
11,1998,1998,18,1,0.9796,2.68776
121,1998,2002,18,1,0.97943,2.687658
171,1998,2002,18,1,0.97931,2.687586
183,1998,2002,18,1,0.9792,2.68752
112,1998,2003,18,1,0.97894,2.687364
215,1998,1998,18,1,0.97876,2.687256
62,1998,2003,18,1,0.97862,2.6871720000000003
5,1998,1982,18,1,0.97857,2.687142
28,1998,1998,18,1,0.97831,2.686986
121,1998,1989,18,1,0.97812,2.686872
36,1998,1970,18,1,0.97775,2.68665
