country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk
141,2006,2008,15,3,0.9248966666666667,1,2.954938,"['Political State Sector', 'Social Sector']",0,171
16,2006,2007,17,2,0.972925,1,2.8837550000000003,"['Political State Sector', 'Social Sector']",0,171
162,2006,2007,17,2,0.972205,1,2.8833230000000003,"['Social Sector', 'Human Rights Development']",0,171
37,2006,2007,17,2,0.9633700000000001,1,2.8780220000000005,"['Political State Sector', 'Social Sector']",0,171
198,2006,2007,17,2,0.95792,1,2.874752,"['Political State Sector', 'Social Sector']",0,171
222,2006,2007,17,2,0.9513849999999999,1,2.8708310000000004,"['Political State Sector', 'Social Sector']",0,171
226,2006,2007,17,2,0.9478949999999999,1,2.8687370000000003,"['Political State Sector', 'Social Sector']",0,171
109,2006,2006,17,2,0.94765,1,2.86859,"['Political State Sector', 'Social Sector']",0,171
19,2006,2007,17,2,0.947295,1,2.868377,"['Political State Sector', 'Social Sector']",0,171
109,2006,2007,17,2,0.94628,1,2.8677680000000003,"['Political State Sector', 'Social Sector']",0,171
134,2006,2007,17,2,0.9462250000000001,1,2.867735,"['Political State Sector', 'Social Sector']",0,171
194,2006,2007,17,2,0.9403699999999999,1,2.8642220000000003,"['Political State Sector', 'Social Sector']",0,171
204,2006,2007,17,2,0.93719,1,2.8623140000000005,"['Political State Sector', 'Social Sector']",0,171
162,2006,2006,17,2,0.93659,1,2.8619540000000003,"['Social Sector', 'Human Rights Development']",0,171
108,2006,2007,17,2,0.9358500000000001,1,2.8615100000000004,"['Social Sector', 'Human Rights Development']",0,171
29,2006,2007,17,2,0.935435,1,2.8612610000000003,"['Political State Sector', 'Human Rights Development']",0,171
108,2006,2006,17,2,0.9329449999999999,1,2.859767,"['Social Sector', 'Human Rights Development']",0,171
144,2006,2006,17,2,0.932755,1,2.8596530000000002,"['Political State Sector', 'Social Sector']",0,171
152,2006,2006,17,2,0.93196,1,2.859176,"['Political State Sector', 'Social Sector']",0,171
2,2006,2007,17,2,0.93161,1,2.858966,"['Political State Sector', 'Social Sector']",0,171
141,2006,2007,17,2,0.928175,1,2.8569050000000002,"['Political State Sector', 'Social Sector']",0,171
72,2006,2007,17,2,0.92777,1,2.856662,"['Political State Sector', 'Social Sector']",0,171
122,2006,2007,17,2,0.925605,1,2.855363,"['Political State Sector', 'Social Sector']",0,171
34,2006,2006,17,2,0.9254249999999999,1,2.855255,"['Political State Sector', 'Social Sector']",0,171
141,2006,2008,14,3,0.9225966666666666,1,2.8535579999999996,"['Political State Sector', 'Social Sector']",0,171
127,2006,2007,17,2,0.922015,1,2.853209,"['Political State Sector', 'Social Sector']",0,171
99,2006,2007,17,2,0.917225,1,2.8503350000000003,"['Political State Sector', 'Human Rights Development']",0,171
82,2006,2007,17,2,0.9138900000000001,1,2.8483340000000004,"['Political State Sector', 'Social Sector']",0,171
23,2006,2006,17,2,0.90358,1,2.8421480000000003,"['Political State Sector', 'Social Sector']",0,171
16,2006,2007,16,2,0.966675,1,2.780005,"['Political State Sector', 'Social Sector']",0,171
162,2006,2007,16,2,0.9618,1,2.77708,"['Social Sector', 'Human Rights Development']",0,171
