country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk,event_correlation_count,similar_event_year_a,similar_raw_event,similar_event_year_b
194,2007,2007,17,6,0.9389566666666666,1,4.063374,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
222,2007,2008,16,6,0.9453583333333334,1,3.967215,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
194,2007,2007,16,6,0.9405166666666668,1,3.9643100000000002,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
222,2007,2009,15,6,0.9581433333333332,1,3.8748859999999996,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
222,2007,2008,15,6,0.9500799999999999,1,3.8700479999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
194,2007,2007,15,6,0.9448933333333334,1,3.866936,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
198,2007,2007,15,6,0.9396883333333333,1,3.863813,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
222,2007,2009,14,6,0.9573616666666668,1,3.774417,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
194,2007,2007,14,6,0.947455,1,3.768473,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
198,2007,2007,14,6,0.9458983333333334,1,3.767539,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
37,2007,2007,17,5,0.945854,1,3.7675124,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
141,2007,2007,17,5,0.94418,1,3.766508,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,204,0,,,
108,2007,2007,17,5,0.9215139999999999,1,3.7529084,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
222,2007,2009,13,6,0.9538133333333333,1,3.6722879999999996,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
141,2007,2007,16,5,0.944418,1,3.6666508,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,204,0,,,
198,2007,2007,13,6,0.9440266666666667,1,3.666416,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
194,2007,2008,16,5,0.928214,1,3.6569284,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
142,2007,2009,15,5,0.946536,1,3.5679216,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
141,2007,2007,15,5,0.9419299999999999,1,3.565158,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,204,0,,,
222,2007,2007,17,4,0.9722999999999999,1,3.4833800000000004,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,204,0,,,
226,2007,2007,17,4,0.9545525,1,3.4727315,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
119,2007,2007,17,4,0.95303,1,3.4718180000000003,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
222,2007,2008,14,5,0.951282,1,3.4707692000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
108,2007,2006,17,4,0.95092,1,3.4705520000000005,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
142,2007,2009,14,5,0.950788,1,3.4704728000000005,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
192,2007,2007,17,4,0.94962,1,3.4697720000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
198,2007,2007,17,4,0.9454025,1,3.4672415,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
213,2007,2007,17,4,0.9451075,1,3.4670645,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
222,2007,2009,11,6,0.9431616666666667,1,3.465897,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
222,2007,2010,14,5,0.939846,1,3.4639076,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
144,2007,2009,14,5,0.934746,1,3.4608476,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
119,2007,2006,17,4,0.9321875,1,3.4593125000000002,"['Social Sector', 'Human Rights Development']",0,204,0,,,
203,2007,2007,17,4,0.93202,1,3.4592120000000004,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
119,2007,2007,14,5,0.9310320000000001,1,3.4586192000000002,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
101,2007,2007,17,4,0.924425,1,3.4546550000000003,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0,204,0,,,
222,2007,2007,16,4,0.9732575,1,3.3839544999999998,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,204,0,,,
37,2007,2007,16,4,0.96138,1,3.3768279999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
192,2007,2007,16,4,0.9536,1,3.37216,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
152,2007,2008,16,4,0.951935,1,3.371161,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
194,2007,2007,13,5,0.951878,1,3.3711268,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development']",0,204,0,,,
226,2007,2007,16,4,0.95111,1,3.370666,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
198,2007,2007,16,4,0.9491050000000001,1,3.3694629999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
86,2007,2007,16,4,0.9489125,1,3.3693475,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
119,2007,2007,16,4,0.9482125,1,3.3689275,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
142,2007,2009,13,5,0.947002,1,3.3682011999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
108,2007,2006,16,4,0.945785,1,3.3674709999999997,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
226,2007,2008,16,4,0.9435925000000001,1,3.3661554999999996,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
144,2007,2009,13,5,0.9428660000000001,1,3.3657196,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
213,2007,2007,16,4,0.9372,1,3.36232,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
119,2007,2006,16,4,0.93109,1,3.3586539999999996,"['Social Sector', 'Human Rights Development']",0,204,0,,,
203,2007,2007,16,4,0.9287974999999999,1,3.3572784999999996,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
144,2007,2008,16,4,0.92862,1,3.357172,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
101,2007,2008,16,4,0.9218675000000001,1,3.3531204999999997,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0,204,0,,,
108,2007,2007,16,4,0.9181025,1,3.3508614999999997,"['Social Sector', 'Human Rights Development', 'Finance Economy Sector']",0,204,0,,,
101,2007,2007,16,4,0.9174225,1,3.3504535,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0,204,0,,,
37,2007,2007,15,4,0.977815,1,3.286689,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
222,2007,2007,15,4,0.971535,1,3.282921,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,204,0,,,
37,2007,2008,15,4,0.9648,1,3.27888,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
25,2007,2009,15,4,0.9560575,1,3.2736345,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
37,2007,2007,12,5,0.95466,1,3.272796,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
86,2007,2007,15,4,0.9540375,1,3.2724225000000002,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,204,0,,,
19,2007,2009,15,4,0.95147,1,3.2708820000000003,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0,204,0,,,
