unique_id,org_fk,main_name_fk,index_name_fk,version_fk,country_a_id_fk,country_b_id_fk,pattern_length_fk,correlation,start_year_a_fk,index_values_a,start_year_b_fk,index_values_b,creation_date
2352927,The Fund For Peace,Fragile State Index,C2: Factionalized Elites,2023,210,203,17,0.93115,2006,"5.7,5.6,5.6,5.7,5.7,5.6,5.6,6.0,6.1,6.1,6.3,6.3,7.182,6.9,6.9,6.9,6.9",2006,"1.2,1.1,1.1,1.3,1.3,1.1,1.6,1.6,1.6,1.6,1.7,1.7,2.0,2.0,2.0,2.0,2.0",2023-12-15 11:14:15
3628620,The Fund For Peace,Fragile State Index,E2: Economic Inequality,2023,210,203,17,0.97927,2006,"5.0,5.0,5.0,5.2,5.0,4.7,4.4,4.1,3.8,4.0,3.7,3.5,3.2,2.9,2.6,2.9,3.0",2006,"5.5,5.4,5.2,5.2,5.0,4.7,4.4,4.5,4.2,3.9,3.6,3.4,3.1,2.8,2.5,2.4,2.6",2023-12-17 05:20:46
5790345,The Fund For Peace,Fragile State Index,P3: Human Rights,2023,210,203,17,0.96495,2006,"2.9,2.8,2.8,2.7,2.5,2.6,2.5,2.2,2.2,1.9,2.0,1.8,1.5,1.2,0.9127190272343167,1.2,1.5",2006,"3.7,3.5,3.5,3.2,3.0,2.8,2.8,2.5,2.3,2.0,1.7,1.5,1.2,1.0,1.1670910822956722,1.1,1.3",2023-12-19 09:25:51
6304271,The Fund For Peace,Fragile State Index,S1: Demographic Pressures,2023,210,203,17,0.91085,2006,"3.2,3.7,3.9,3.9,3.7,3.3,3.1,2.8,3.0,2.5,2.2,2.0,1.7,1.4,1.5,3.5,3.6",2006,"4.0,4.0,4.0,3.6,3.4,3.1,2.8,2.5,2.4,2.8,2.5,2.3,2.0,1.7,1.4,3.4,3.9",2023-12-19 19:42:53
2352923,The Fund For Peace,Fragile State Index,C2: Factionalized Elites,2023,210,177,17,0.91088,2006,"5.7,5.6,5.6,5.7,5.7,5.6,5.6,6.0,6.1,6.1,6.3,6.3,7.182,6.9,6.9,6.9,6.9",2006,"1.4,1.3,1.3,1.2,1.2,1.4,1.4,1.3,1.8,1.8,2.5,2.5,2.5,2.5,2.5,2.5,2.5",2023-12-15 11:14:15
2911493,The Fund For Peace,Fragile State Index,E1: Economy,2023,210,177,17,0.92174,2006,"3.3,3.4,3.4,4.0,4.4,4.5,5.0,5.5,5.3,5.0,5.2,5.2,4.9,4.6,4.3,5.3,4.8",2006,"3.7,3.7,3.8,4.2,4.7,4.8,5.3,5.4,5.2,5.1,5.0,5.3,4.8,4.5,4.0,4.8,4.4",2023-12-16 07:51:10
3628598,The Fund For Peace,Fragile State Index,E2: Economic Inequality,2023,210,177,17,0.96995,2006,"5.0,5.0,5.0,5.2,5.0,4.7,4.4,4.1,3.8,4.0,3.7,3.5,3.2,2.9,2.6,2.9,3.0",2006,"4.0,3.9,3.6,3.9,3.7,3.6,3.7,3.4,3.2,2.9,2.7,2.5,2.2,1.9,1.670241987450679,2.0,2.3",2023-12-17 05:20:44
5790337,The Fund For Peace,Fragile State Index,P3: Human Rights,2023,210,177,17,0.97161,2006,"2.9,2.8,2.8,2.7,2.5,2.6,2.5,2.2,2.2,1.9,2.0,1.8,1.5,1.2,0.9127190272343167,1.2,1.5",2006,"3.3,3.3,3.5,3.7,3.5,3.3,3.0,2.7,2.6,2.3,2.0,1.8,1.5,1.2,0.8999999999999999,1.1,1.2",2023-12-19 09:25:50
2352909,The Fund For Peace,Fragile State Index,C2: Factionalized Elites,2023,210,177,16,0.90255,2006,"5.7,5.6,5.6,5.7,5.7,5.6,5.6,6.0,6.1,6.1,6.3,6.3,7.182,6.9,6.9,6.9",2006,"1.4,1.3,1.3,1.2,1.2,1.4,1.4,1.3,1.8,1.8,2.5,2.5,2.5,2.5,2.5,2.5",2023-12-15 11:14:14
2911489,The Fund For Peace,Fragile State Index,E1: Economy,2023,210,177,16,0.93695,2006,"3.3,3.4,3.4,4.0,4.4,4.5,5.0,5.5,5.3,5.0,5.2,5.2,4.9,4.6,4.3,5.3",2006,"3.7,3.7,3.8,4.2,4.7,4.8,5.3,5.4,5.2,5.1,5.0,5.3,4.8,4.5,4.0,4.8",2023-12-16 07:51:09
