country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk,event_correlation_count,similar_event_year_a,similar_raw_event,similar_event_year_b
243,2006,2007,17,7,0.95469,1,4.372814,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
229,2006,2006,17,7,0.9514371428571428,1,4.370862285714286,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
229,2006,2007,17,7,0.9473471428571428,1,4.368408285714286,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
243,2006,2008,16,7,0.9551057142857143,1,4.273063428571429,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
243,2006,2008,15,7,0.9512871428571429,1,4.1707722857142855,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
113,2006,2006,17,6,0.9554933333333334,1,4.073296,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
243,2006,2006,17,6,0.9542883333333334,1,4.072573,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,239,0,,,
243,2006,2007,14,7,0.9371414285714286,1,4.062284857142857,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
229,2006,2006,16,6,0.9642750000000001,1,3.9785649999999997,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
243,2006,2007,16,6,0.9582233333333333,1,3.9749339999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,239,0,,,
113,2006,2006,16,6,0.9579183333333333,1,3.974751,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
113,2006,2008,16,6,0.9492083333333333,1,3.969525,"['Sovereignty', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,239,0,,,
243,2006,2006,16,6,0.9467666666666666,1,3.96806,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,239,0,,,
45,2006,2008,16,6,0.9343033333333333,1,3.9605819999999996,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,239,0,,,
113,2006,2006,15,6,0.9584933333333333,1,3.8750959999999997,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
243,2006,2009,15,6,0.9557416666666666,1,3.873445,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
243,2006,2007,15,6,0.9519433333333334,1,3.8711659999999997,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,239,0,,,
113,2006,2007,17,5,0.967204,1,3.7803224,"['Sovereignty', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,239,0,,,
113,2006,2007,14,6,0.9668100000000001,1,3.7800860000000003,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
45,2006,2007,17,5,0.9570360000000001,1,3.7742216,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,239,0,,,
243,2006,2010,14,6,0.9536266666666666,1,3.772176,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
243,2006,2008,14,6,0.9535116666666666,1,3.772107,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
195,2006,2007,17,5,0.95307,1,3.7718420000000004,"['Sovereignty', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,239,0,,,
45,2006,2006,17,5,0.952148,1,3.7712888,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,239,0,,,
134,2006,2007,17,5,0.9496499999999999,1,3.76979,"['Sovereignty', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,239,0,,,
113,2006,2006,14,6,0.9488949999999999,1,3.769337,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
195,2006,2006,17,5,0.9468099999999999,1,3.7680860000000003,"['Sovereignty', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,239,0,,,
118,2006,2006,17,5,0.94626,1,3.7677560000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,239,0,,,
131,2006,2007,17,5,0.94594,1,3.767564,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,239,0,,,
