country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk
131,2006,2006,17,5,0.951182,1,3.7707092,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
131,2006,2006,16,5,0.947938,1,3.6687628,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
15,2006,2006,16,5,0.931222,1,3.6587332,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
131,2006,2006,15,5,0.946664,1,3.5679984,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
25,2006,2006,15,5,0.940808,1,3.5644848,"['Finance Economy Sector', 'Political State Sector', 'Sovereignty', 'Human Rights Development']",0,147
67,2006,2006,17,4,0.952025,1,3.4712150000000004,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
131,2006,2007,17,4,0.939945,1,3.4639670000000002,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
25,2006,2006,17,4,0.9388575,1,3.4633145,"['Finance Economy Sector', 'Political State Sector', 'Sovereignty', 'Human Rights Development']",0,147
195,2006,2006,17,4,0.9333875,1,3.4600325000000005,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
15,2006,2006,17,4,0.9321925,1,3.4593155,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
80,2006,2006,17,4,0.9312175,1,3.4587305000000006,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,147
25,2006,2006,14,5,0.930644,1,3.4583864,"['Finance Economy Sector', 'Political State Sector', 'Sovereignty', 'Human Rights Development']",0,147
162,2006,2007,17,4,0.9184574999999999,1,3.4510745000000003,"['Finance Economy Sector', 'Sovereignty', 'Social Sector', 'Human Rights Development']",0,147
195,2006,2007,17,4,0.91409,1,3.4484540000000004,"['Social Sector', 'Human Rights Development']",0,147
67,2006,2006,16,4,0.95444,1,3.372664,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
80,2006,2006,16,4,0.942985,1,3.3657909999999998,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,147
109,2006,2006,16,4,0.9394175,1,3.3636505,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
25,2006,2006,16,4,0.93758,1,3.362548,"['Finance Economy Sector', 'Political State Sector', 'Sovereignty', 'Human Rights Development']",0,147
131,2006,2007,16,4,0.9332825,1,3.3599695,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
25,2006,2007,16,4,0.9273899999999999,1,3.3564339999999997,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
195,2006,2007,16,4,0.9124125000000001,1,3.3474475,"['Social Sector', 'Human Rights Development']",0,147
162,2006,2007,16,4,0.909225,1,3.345535,"['Finance Economy Sector', 'Sovereignty', 'Social Sector', 'Human Rights Development']",0,147
67,2006,2006,15,4,0.95388,1,3.272328,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
11,2006,2006,15,4,0.9536175,1,3.2721705,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
15,2006,2006,15,4,0.952825,1,3.2716950000000002,"['Finance Economy Sector', 'Social Sector']",0,147
183,2006,2006,15,4,0.948115,1,3.268869,"['Finance Economy Sector', 'Political State Sector', 'Social Sector']",0,147
109,2006,2006,15,4,0.9459075,1,3.2675445,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
80,2006,2006,15,4,0.945525,1,3.267315,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,147
119,2006,2006,15,4,0.9332525,1,3.2599515,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
243,2006,2006,15,4,0.930525,1,3.258315,"['Finance Economy Sector', 'Political State Sector', 'Social Sector', 'Human Rights Development']",0,147
120,2006,2006,15,4,0.91864,1,3.2511840000000003,"['Finance Economy Sector', 'Political State Sector', 'Social Sector']",0,147
25,2006,2008,15,4,0.9175825,1,3.2505495,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
239,2006,2006,17,3,0.9677333333333333,1,3.18064,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
45,2006,2006,17,3,0.9582366666666667,1,3.174942,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
173,2006,2006,17,3,0.9561233333333332,1,3.173674,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
52,2006,2006,17,3,0.9529166666666667,1,3.1717500000000003,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
113,2006,2006,17,3,0.9515966666666666,1,3.170958,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
15,2006,2006,14,4,0.9515375,1,3.1709225,"['Finance Economy Sector', 'Social Sector']",0,147
11,2006,2006,14,4,0.9512025,1,3.1707215,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,147
131,2006,2006,14,4,0.9505975,1,3.1703585,"['Social Sector', 'Human Rights Development']",0,147
183,2006,2006,17,3,0.9501366666666667,1,3.170082,"['Political State Sector', 'Social Sector']",0,147
67,2006,2006,14,4,0.9493275,1,3.1695965,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
183,2006,2006,14,4,0.9465775,1,3.1679465,"['Finance Economy Sector', 'Political State Sector', 'Social Sector']",0,147
40,2006,2006,17,3,0.9445899999999999,1,3.166754,"['Social Sector', 'Human Rights Development']",0,147
239,2006,2007,17,3,0.94443,1,3.166658,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
202,2006,2006,17,3,0.9441866666666666,1,3.166512,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
45,2006,2007,17,3,0.93989,1,3.1639340000000002,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
25,2006,2007,17,3,0.9397266666666667,1,3.163836,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
11,2006,2006,17,3,0.9382166666666666,1,3.1629300000000002,"['Social Sector', 'Human Rights Development']",0,147
72,2006,2007,17,3,0.9364433333333334,1,3.161866,"['Social Sector', 'Human Rights Development']",0,147
93,2006,2007,17,3,0.9332366666666667,1,3.159942,"['Finance Economy Sector', 'Sovereignty', 'Human Rights Development']",0,147
162,2006,2006,17,3,0.9285966666666666,1,3.157158,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
227,2006,2006,17,3,0.9278966666666667,1,3.156738,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,147
183,2006,2007,14,4,0.9264575,1,3.1558745000000004,"['Finance Economy Sector', 'Political State Sector', 'Social Sector']",0,147
119,2006,2006,14,4,0.9258225,1,3.1554935,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
250,2006,2006,17,3,0.92552,1,3.1553120000000003,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
25,2006,2007,14,4,0.9252425,1,3.1551455,"['Finance Economy Sector', 'Sovereignty', 'Social Sector', 'Human Rights Development']",0,147
162,2006,2007,14,4,0.9113425,1,3.1468055,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,147
236,2006,2006,17,3,0.90883,1,3.145298,"['Social Sector', 'Human Rights Development']",0,147
239,2006,2006,16,3,0.9635866666666667,1,3.078152,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
183,2006,2006,16,3,0.9586333333333333,1,3.07518,"['Political State Sector', 'Social Sector']",0,147
52,2006,2006,16,3,0.9546566666666667,1,3.072794,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
173,2006,2006,16,3,0.9537066666666667,1,3.072224,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
11,2006,2006,16,3,0.9531033333333333,1,3.071862,"['Social Sector', 'Human Rights Development']",0,147
206,2006,2006,16,3,0.9520966666666667,1,3.0712580000000003,"['Social Sector', 'Human Rights Development']",0,147
11,2006,2006,13,4,0.951885,1,3.071131,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,147
118,2006,2006,16,3,0.95106,1,3.070636,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
45,2006,2006,16,3,0.9488866666666667,1,3.069332,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
176,2006,2006,16,3,0.94765,1,3.06859,"['Social Sector', 'Human Rights Development']",0,147
113,2006,2006,16,3,0.9474566666666666,1,3.068474,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
243,2006,2006,16,3,0.9470666666666666,1,3.06824,"['Finance Economy Sector', 'Political State Sector', 'Human Rights Development']",0,147
67,2006,2006,13,4,0.9448449999999999,1,3.066907,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
131,2006,2006,13,4,0.9445975,1,3.0667584999999997,"['Social Sector', 'Human Rights Development']",0,147
40,2006,2006,16,3,0.9445066666666667,1,3.066704,"['Social Sector', 'Human Rights Development']",0,147
202,2006,2006,16,3,0.9440733333333333,1,3.0664439999999997,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
34,2006,2006,16,3,0.9430066666666667,1,3.065804,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
183,2006,2006,13,4,0.9390425,1,3.0634255,"['Finance Economy Sector', 'Political State Sector', 'Social Sector']",0,147
72,2006,2007,16,3,0.9379666666666667,1,3.06278,"['Social Sector', 'Human Rights Development']",0,147
195,2006,2006,16,3,0.9337333333333334,1,3.0602400000000003,"['Social Sector', 'Human Rights Development']",0,147
192,2006,2008,16,3,0.93332,1,3.0599920000000003,"['Social Sector', 'Human Rights Development']",0,147
227,2006,2006,16,3,0.93156,1,3.058936,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,147
119,2006,2006,16,3,0.9262833333333335,1,3.05577,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
250,2006,2006,16,3,0.9241933333333333,1,3.054516,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
170,2006,2006,16,3,0.9241333333333334,1,3.05448,"['Finance Economy Sector', 'Social Sector']",0,147
25,2006,2007,13,4,0.9237225,1,3.0542335,"['Finance Economy Sector', 'Sovereignty', 'Social Sector', 'Human Rights Development']",0,147
142,2006,2006,16,3,0.9234733333333334,1,3.054084,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
25,2006,2008,16,3,0.9221400000000001,1,3.053284,"['Social Sector', 'Human Rights Development']",0,147
183,2006,2007,13,4,0.9216949999999999,1,3.053017,"['Finance Economy Sector', 'Political State Sector', 'Social Sector']",0,147
93,2006,2007,16,3,0.9200233333333333,1,3.052014,"['Finance Economy Sector', 'Sovereignty', 'Human Rights Development']",0,147
120,2006,2006,16,3,0.9194599999999999,1,3.051676,"['Finance Economy Sector', 'Social Sector']",0,147
22,2006,2007,16,3,0.9179266666666667,1,3.050756,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,147
96,2006,2006,16,3,0.9128566666666668,1,3.047714,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,147
162,2006,2007,13,4,0.9116299999999999,1,3.046978,"['Finance Economy Sector', 'Sovereignty', 'Social Sector', 'Human Rights Development']",0,147
176,2006,2006,15,3,0.9573333333333333,1,2.9743999999999997,"['Social Sector', 'Human Rights Development']",0,147
52,2006,2006,15,3,0.9567733333333334,1,2.974064,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
206,2006,2006,15,3,0.9508733333333333,1,2.970524,"['Social Sector', 'Human Rights Development']",0,147
40,2006,2006,15,3,0.9496466666666666,1,2.969788,"['Social Sector', 'Human Rights Development']",0,147
34,2006,2006,15,3,0.94867,1,2.969202,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
118,2006,2006,15,3,0.9471933333333333,1,2.9683159999999997,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
158,2006,2007,15,3,0.9444166666666667,1,2.96665,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
25,2006,2007,15,3,0.9436233333333334,1,2.9661739999999996,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
170,2006,2006,15,3,0.9426566666666667,1,2.965594,"['Finance Economy Sector', 'Social Sector']",0,147
192,2006,2008,15,3,0.9415133333333333,1,2.964908,"['Social Sector', 'Human Rights Development']",0,147
57,2006,2006,15,3,0.9409333333333333,1,2.9645599999999996,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,147
131,2006,2007,15,3,0.9403833333333335,1,2.9642299999999997,"['Social Sector', 'Human Rights Development']",0,147
113,2006,2006,15,3,0.9401133333333332,1,2.9640679999999997,"['Finance Economy Sector', 'Social Sector', 'Human Rights Development']",0,147
206,2006,2007,15,3,0.9396,1,2.9637599999999997,"['Social Sector', 'Human Rights Development']",0,147
192,2006,2007,15,3,0.93637,1,2.9618219999999997,"['Social Sector', 'Human Rights Development']",0,147
192,2006,2009,15,3,0.9362033333333333,1,2.961722,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,147
72,2006,2007,15,3,0.93486,1,2.960916,"['Social Sector', 'Human Rights Development']",0,147
110,2006,2006,15,3,0.93209,1,2.9592539999999996,"['Social Sector', 'Human Rights Development']",0,147
