country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk
122,2006,2007,17,2,0.97447,1,2.884682,['Human Rights Development'],0,205
196,2006,2007,17,2,0.92838,1,2.857028,['Human Rights Development'],0,205
72,2006,2007,17,2,0.92496,1,2.854976,"['Political State Sector', 'Human Rights Development']",0,205
68,2006,2007,17,2,0.92111,1,2.852666,['Human Rights Development'],0,205
166,2006,2007,17,2,0.91324,1,2.847944,['Human Rights Development'],0,205
158,2006,2007,17,2,0.90592,1,2.8435520000000003,"['Finance Economy Sector', 'Human Rights Development']",0,205
122,2006,2007,16,2,0.979055,1,2.787433,['Human Rights Development'],0,205
122,2006,2008,16,2,0.950945,1,2.7705670000000002,['Human Rights Development'],0,205
66,2006,2008,16,2,0.949845,1,2.7699070000000003,['Human Rights Development'],0,205
72,2006,2007,16,2,0.94396,1,2.766376,"['Political State Sector', 'Human Rights Development']",0,205
72,2006,2008,16,2,0.931635,1,2.7589810000000003,"['Political State Sector', 'Human Rights Development']",0,205
222,2006,2007,16,2,0.93064,1,2.7583840000000004,"['Political State Sector', 'Human Rights Development']",0,205
68,2006,2007,16,2,0.92626,1,2.755756,['Human Rights Development'],0,205
166,2006,2007,16,2,0.92367,1,2.7542020000000003,['Human Rights Development'],0,205
152,2006,2008,16,2,0.92196,1,2.7531760000000003,"['Political State Sector', 'Social Sector']",0,205
196,2006,2007,16,2,0.92109,1,2.752654,['Human Rights Development'],0,205
222,2006,2008,16,2,0.913815,1,2.748289,"['Political State Sector', 'Human Rights Development']",0,205
158,2006,2007,16,2,0.90679,1,2.7440740000000003,"['Finance Economy Sector', 'Human Rights Development']",0,205
122,2006,2007,15,2,0.9831300000000001,1,2.689878,['Human Rights Development'],0,205
66,2006,2008,15,2,0.96727,1,2.680362,['Human Rights Development'],0,205
122,2006,2008,15,2,0.9554149999999999,1,2.673249,['Human Rights Development'],0,205
72,2006,2007,15,2,0.94911,1,2.669466,"['Political State Sector', 'Human Rights Development']",0,205
66,2006,2009,15,2,0.947055,1,2.668233,['Human Rights Development'],0,205
222,2006,2007,15,2,0.94036,1,2.664216,"['Political State Sector', 'Human Rights Development']",0,205
68,2006,2007,15,2,0.932795,1,2.6596770000000003,['Human Rights Development'],0,205
166,2006,2007,15,2,0.931405,1,2.658843,['Human Rights Development'],0,205
72,2006,2008,15,2,0.9310350000000001,1,2.658621,"['Political State Sector', 'Human Rights Development']",0,205
222,2006,2008,15,2,0.92241,1,2.653446,"['Political State Sector', 'Human Rights Development']",0,205
152,2006,2008,15,2,0.91926,1,2.6515560000000002,"['Political State Sector', 'Social Sector']",0,205
138,2006,2008,15,2,0.91169,1,2.647014,['Political State Sector'],0,205
158,2006,2007,15,2,0.90542,1,2.643252,"['Finance Economy Sector', 'Human Rights Development']",0,205
122,2006,2007,14,2,0.9833149999999999,1,2.589989,['Human Rights Development'],0,205
66,2006,2008,14,2,0.97373,1,2.584238,['Human Rights Development'],0,205
66,2006,2009,14,2,0.961285,1,2.576771,['Human Rights Development'],0,205
122,2006,2008,14,2,0.9558949999999999,1,2.573537,['Human Rights Development'],0,205
72,2006,2007,14,2,0.9422200000000001,1,2.565332,"['Political State Sector', 'Human Rights Development']",0,205
211,2006,2009,14,2,0.942075,1,2.565245,['Political State Sector'],0,205
66,2006,2007,14,2,0.9417800000000001,1,2.565068,['Human Rights Development'],0,205
68,2006,2007,14,2,0.93544,1,2.561264,['Human Rights Development'],0,205
166,2006,2007,14,2,0.934705,1,2.560823,['Human Rights Development'],0,205
222,2006,2007,14,2,0.9333800000000001,1,2.560028,"['Political State Sector', 'Human Rights Development']",0,205
64,2006,2007,14,2,0.93213,1,2.559278,"['Finance Economy Sector', 'Political State Sector']",0,205
72,2006,2008,14,2,0.925835,1,2.555501,"['Political State Sector', 'Human Rights Development']",0,205
222,2006,2008,14,2,0.913905,1,2.548343,"['Political State Sector', 'Human Rights Development']",0,205
223,2006,2007,14,2,0.912335,1,2.547401,['Human Rights Development'],0,205
158,2006,2007,14,2,0.909775,1,2.545865,"['Finance Economy Sector', 'Human Rights Development']",0,205
152,2006,2008,14,2,0.90976,1,2.545856,"['Political State Sector', 'Social Sector']",0,205
109,2006,2009,14,2,0.907265,1,2.544359,"['Political State Sector', 'Human Rights Development']",0,205
122,2006,2007,13,2,0.9828600000000001,1,2.489716,['Human Rights Development'],0,205
66,2006,2008,13,2,0.974695,1,2.4848169999999996,['Human Rights Development'],0,205
66,2006,2009,13,2,0.962825,1,2.4776949999999998,['Human Rights Development'],0,205
122,2006,2008,13,2,0.95536,1,2.473216,['Human Rights Development'],0,205
66,2006,2007,13,2,0.94998,1,2.469988,['Human Rights Development'],0,205
166,2006,2007,13,2,0.947395,1,2.4684369999999998,['Human Rights Development'],0,205
