country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk,event_correlation_count,similar_event_year_a,similar_raw_event,similar_event_year_b
113,2006,2006,16,6,0.9390000000000001,1,3.9634,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,80,0,,,
113,2006,2006,17,5,0.949948,1,3.7699688,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector', 'Sovereignty', 'Political State Sector']",0,80,0,,,
113,2006,2007,17,5,0.934276,1,3.7605656,"['Sovereignty', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,80,0,,,
219,1990,1990,25,2,0.9698445454545453,2,3.681906727272727,"['Finance Economy Sector', 'Unknown']",0,80,0,,,
15,1990,1990,25,2,0.9564125,2,3.6738475,"['Finance Economy Sector', 'Unknown']",0,80,0,,,
20,1990,1990,25,2,0.9431363636363636,2,3.665881818181818,"['Finance Economy Sector', 'Unknown']",0,80,0,,,
118,1990,1990,25,2,0.9368641666666666,2,3.6621185,"['Finance Economy Sector', 'Unknown']",0,80,0,,,
219,1990,1991,25,2,0.9219063636363636,2,3.6531438181818183,"['Finance Economy Sector', 'Unknown']",0,80,0,,,
15,1990,1991,25,2,0.9138366666666666,2,3.648302,"['Finance Economy Sector', 'Unknown']",0,80,0,,,
233,1990,1990,25,2,0.9129027272727271,2,3.6477416363636364,"['Finance Economy Sector', 'Unknown']",0,80,0,,,
182,1990,1990,25,2,0.90927,2,3.645562,"['Finance Economy Sector', 'Unknown']",0,80,0,,,
113,2006,2006,15,5,0.947932,1,3.5687592,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,80,0,,,
11,2006,2006,15,5,0.9407080000000001,1,3.5644248000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,80,0,,,
192,1992,1996,24,2,0.9176354545454545,1,3.550581272727273,"['Finance Economy Sector', 'Unknown']",0,80,0,,,
248,1992,1994,24,2,0.9040190909090909,1,3.542411454545455,"['Finance Economy Sector', 'Unknown']",0,80,0,,,
219,2006,2006,17,4,0.9595750000000001,1,3.4757450000000003,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,80,0,,,
102,2006,2006,17,4,0.958995,1,3.4753970000000005,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,80,0,,,
202,2006,2006,17,4,0.94707,1,3.468242,"['Political State Sector', 'Human Rights Development', 'Sovereignty', 'Social Sector']",0,80,0,,,
211,2006,2006,17,4,0.9461775,1,3.4677065000000002,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,80,0,,,
2,2006,2006,17,4,0.9418325000000001,1,3.4650995000000004,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,80,0,,,
11,2006,2006,14,5,0.940808,1,3.4644848,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,80,0,,,
57,2006,2006,17,4,0.937395,1,3.4624370000000004,"['Political State Sector', 'Human Rights Development', 'Sovereignty', 'Social Sector']",0,80,0,,,
118,2006,2006,17,4,0.9371675,1,3.4623005000000004,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,80,0,,,
219,2006,2007,17,4,0.9368725,1,3.4621235000000006,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,80,0,,,
131,2006,2007,17,4,0.9354925000000001,1,3.4612955000000003,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,80,0,,,
229,2006,2006,17,4,0.93435,1,3.4606100000000004,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,80,0,,,
147,2006,2006,17,4,0.9312175,1,3.4587305000000006,"['Political State Sector', 'Social Sector', 'Human Rights Development']",0,80,0,,,
40,2006,2006,17,4,0.9294975,1,3.4576985000000002,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,80,0,,,
